regime,sweep,x_value,method,metric,N_total,N_nonNA,NA_rate,mean,sd,se,ci95_low,ci95_high,plot_ci95_low,plot_ci95_high
common,density-sweep,3.0,LibraryGreedy,directed_f1,100,100,0.0,0.6223295446039602,0.18400350584981184,0.018400350584981184,0.5862648574573971,0.6583942317505233,0.5862648574573971,0.6583942317505233
common,density-sweep,3.0,ODS,directed_f1,100,100,0.0,0.6927169482360037,0.10102165022425075,0.010102165022425075,0.6729167047920506,0.7125171916799569,0.6729167047920506,0.7125171916799569
common,density-sweep,3.0,OracleDP,directed_f1,100,100,0.0,0.9532198437052146,0.056749416046274224,0.005674941604627422,0.9420969581601448,0.9643427292502844,0.9420969581601448,0.9643427292502844
common,density-sweep,3.0,PB-SCM,directed_f1,100,100,0.0,0.0854224880923552,0.15524259759789893,0.015524259759789893,0.05499493896316701,0.11585003722154338,0.05499493896316701,0.11585003722154338
common,density-sweep,3.0,PB-SCM-PGF,directed_f1,100,100,0.0,0.015421573647380095,0.047113845503595306,0.00471138455035953,0.006187259928675415,0.024655887366084775,0.006187259928675415,0.024655887366084775
common,density-sweep,3.0,PC-RCIT,directed_f1,100,100,0.0,0.32061875921041205,0.15493645410790205,0.015493645410790204,0.29025121420526323,0.3509863042155609,0.29025121420526323,0.3509863042155609
expanded,N-sweep,100.0,LibraryDP,directed_f1,100,100,0.0,0.7613344764058724,0.1645721014029519,0.01645721014029519,0.7290783445308938,0.7935906082808509,0.7290783445308938,0.7935906082808509
expanded,N-sweep,100.0,LibraryGreedy,directed_f1,100,100,0.0,0.6930892200857878,0.1852004194917194,0.01852004194917194,0.6567899378654107,0.7293885023061648,0.6567899378654107,0.7293885023061648
expanded,N-sweep,100.0,ODS,directed_f1,100,100,0.0,0.5634001159419816,0.09681362275156873,0.009681362275156872,0.5444246458826741,0.582375586001289,0.5444246458826741,0.582375586001289
expanded,N-sweep,100.0,OracleDP,directed_f1,100,100,0.0,0.8384236033988895,0.1041993861452343,0.01041993861452343,0.8180005237144237,0.8588466830833554,0.8180005237144237,0.8588466830833554
expanded,N-sweep,100.0,PC-RCIT,directed_f1,100,100,0.0,0.11415196078431372,0.1483499649009794,0.014834996490097941,0.08507536766372176,0.1432285539049057,0.08507536766372176,0.1432285539049057
expanded,N-sweep,200.0,LibraryDP,directed_f1,100,100,0.0,0.7902799180986823,0.15474566177276186,0.015474566177276185,0.759949768391221,0.8206100678061435,0.759949768391221,0.8206100678061435
expanded,N-sweep,200.0,LibraryGreedy,directed_f1,100,100,0.0,0.7508547332911174,0.16440418196139134,0.016440418196139134,0.7186315136266848,0.78307795295555,0.7186315136266848,0.78307795295555
expanded,N-sweep,200.0,ODS,directed_f1,100,100,0.0,0.5902909786459188,0.11583613714055681,0.01158361371405568,0.5675870957663697,0.612994861525468,0.5675870957663697,0.612994861525468
expanded,N-sweep,200.0,OracleDP,directed_f1,100,100,0.0,0.8774350958728532,0.09615618796658518,0.009615618796658518,0.8585884830314024,0.8962817087143039,0.8585884830314024,0.8962817087143039
expanded,N-sweep,200.0,PC-RCIT,directed_f1,100,100,0.0,0.21366784608580272,0.19135708284571784,0.019135708284571784,0.17616185784804203,0.25117383432356344,0.17616185784804203,0.25117383432356344
expanded,N-sweep,400.0,LibraryDP,directed_f1,100,100,0.0,0.8393873165481861,0.14408740857260985,0.014408740857260984,0.8111461844679546,0.8676284486284176,0.8111461844679546,0.8676284486284176
expanded,N-sweep,400.0,LibraryGreedy,directed_f1,100,100,0.0,0.803807220620722,0.17192741931284777,0.017192741931284776,0.7701094464354038,0.8375049948060401,0.7701094464354038,0.8375049948060401
expanded,N-sweep,400.0,ODS,directed_f1,100,100,0.0,0.6351528472856864,0.1086114609019907,0.010861146090199069,0.6138650009488963,0.6564406936224766,0.6138650009488963,0.6564406936224766
expanded,N-sweep,400.0,OracleDP,directed_f1,100,100,0.0,0.9166250657555007,0.07761404763631363,0.007761404763631363,0.9014127124187833,0.9318374190922182,0.9014127124187833,0.9318374190922182
expanded,N-sweep,400.0,PC-RCIT,directed_f1,100,100,0.0,0.3222481817288319,0.19912198645170312,0.019912198645170312,0.2832202723842981,0.3612760910733657,0.2832202723842981,0.3612760910733657
expanded,N-sweep,800.0,LibraryDP,directed_f1,100,100,0.0,0.8373544323631279,0.1564142351195355,0.01564142351195355,0.806697242279699,0.8680116224465568,0.806697242279699,0.8680116224465568
expanded,N-sweep,800.0,LibraryGreedy,directed_f1,100,100,0.0,0.7958791382530513,0.18232146794583176,0.018232146794583175,0.7601441305356683,0.8316141459704344,0.7601441305356683,0.8316141459704344
expanded,N-sweep,800.0,ODS,directed_f1,100,100,0.0,0.6355741966009566,0.0929734591685518,0.00929734591685518,0.6173513986039204,0.6537969945979928,0.6173513986039204,0.6537969945979928
expanded,N-sweep,800.0,OracleDP,directed_f1,100,100,0.0,0.9290800735496388,0.07539079305234223,0.007539079305234222,0.9143034781113798,0.9438566689878979,0.9143034781113798,0.9438566689878979
expanded,N-sweep,800.0,PC-RCIT,directed_f1,100,100,0.0,0.3857682899801623,0.22187680059057277,0.022187680059057278,0.3422804370644101,0.42925614289591457,0.3422804370644101,0.42925614289591457
expanded,N-sweep,1600.0,LibraryDP,directed_f1,100,100,0.0,0.8720476494519973,0.14233705632438182,0.014233705632438181,0.8441495864124184,0.8999457124915762,0.8441495864124184,0.8999457124915762
expanded,N-sweep,1600.0,LibraryGreedy,directed_f1,100,100,0.0,0.8447559252341861,0.16264454387111912,0.016264454387111913,0.8128775946354467,0.8766342558329254,0.8128775946354467,0.8766342558329254
expanded,N-sweep,1600.0,ODS,directed_f1,100,100,0.0,0.635658817714897,0.12934144690085586,0.012934144690085586,0.6103078941223292,0.6610097413074647,0.6103078941223292,0.6610097413074647
expanded,N-sweep,1600.0,OracleDP,directed_f1,100,100,0.0,0.9572099832534614,0.0688327191210438,0.00688327191210438,0.9437187703057368,0.970701196201186,0.9437187703057368,0.970701196201186
expanded,N-sweep,1600.0,PC-RCIT,directed_f1,100,100,0.0,0.48123190207363714,0.1942566533880561,0.01942566533880561,0.44315759800957816,0.5193062061376962,0.44315759800957816,0.5193062061376962
expanded,N-sweep,2400.0,LibraryDP,directed_f1,100,100,0.0,0.8655104598438932,0.14993674134658866,0.014993674134658866,0.8361228585399618,0.8948980611478246,0.8361228585399618,0.8948980611478246
expanded,N-sweep,2400.0,LibraryGreedy,directed_f1,100,100,0.0,0.8394010047923091,0.1695518945495981,0.01695518945495981,0.8061688334605879,0.8726331761240302,0.8061688334605879,0.8726331761240302
expanded,N-sweep,2400.0,ODS,directed_f1,100,100,0.0,0.6825217078161131,0.13550017982287615,0.013550017982287615,0.6559636725708293,0.7090797430613969,0.6559636725708293,0.7090797430613969
expanded,N-sweep,2400.0,OracleDP,directed_f1,100,100,0.0,0.9536465119421641,0.07515156497308963,0.0075151564973089625,0.9389168052074386,0.9683762186768896,0.9389168052074386,0.9683762186768896
expanded,N-sweep,2400.0,PC-RCIT,directed_f1,100,100,0.0,0.4843697005534063,0.20558396078317,0.020558396078317002,0.44407524423990496,0.5246641568669076,0.44407524423990496,0.5246641568669076
expanded,N-sweep,3200.0,LibraryDP,directed_f1,100,100,0.0,0.8838850490893968,0.13775814686883,0.013775814686883001,0.8568844523031062,0.9108856458756874,0.8568844523031062,0.9108856458756874
expanded,N-sweep,3200.0,LibraryGreedy,directed_f1,100,100,0.0,0.849279170105257,0.18272885403265818,0.01827288540326582,0.813464314714856,0.885094025495658,0.813464314714856,0.885094025495658
expanded,N-sweep,3200.0,ODS,directed_f1,100,100,0.0,0.6630071487957677,0.14987625866496831,0.014987625866496832,0.633631402097434,0.6923828954941015,0.633631402097434,0.6923828954941015
expanded,N-sweep,3200.0,OracleDP,directed_f1,100,100,0.0,0.9636854763593894,0.06645755763389478,0.006645755763389478,0.950659795063146,0.9767111576556328,0.950659795063146,0.9767111576556328
expanded,N-sweep,3200.0,PC-RCIT,directed_f1,100,100,0.0,0.525808822315418,0.20347344304406395,0.020347344304406396,0.4859280274787815,0.5656896171520546,0.4859280274787815,0.5656896171520546
expanded,N-sweep,6400.0,LibraryDP,directed_f1,100,100,0.0,0.8715092918353788,0.15389367048614302,0.015389367048614303,0.8413461324200948,0.9016724512506629,0.8413461324200948,0.9016724512506629
expanded,N-sweep,6400.0,LibraryGreedy,directed_f1,100,100,0.0,0.8492702464583473,0.1717228586465587,0.01717228586465587,0.8156125661636218,0.8829279267530727,0.8156125661636218,0.8829279267530727
expanded,N-sweep,6400.0,ODS,directed_f1,100,100,0.0,0.6690391502791548,0.15555106755844794,0.015555106755844794,0.638551141037699,0.6995271595206106,0.638551141037699,0.6995271595206106
expanded,N-sweep,6400.0,OracleDP,directed_f1,100,100,0.0,0.9705346609911827,0.06431053267866099,0.006431053267866099,0.9579297965861652,0.9831395253962002,0.9579297965861652,0.9831395253962002
expanded,N-sweep,6400.0,PC-RCIT,directed_f1,100,100,0.0,0.5982462859077478,0.18042932049358515,0.018042932049358515,0.562882139091005,0.6336104327244905,0.562882139091005,0.6336104327244905
expanded,N-sweep,10000.0,LibraryDP,directed_f1,100,100,0.0,0.872719811977683,0.14064318716521054,0.014064318716521054,0.8451537472933017,0.9002858766620643,0.8451537472933017,0.9002858766620643
expanded,N-sweep,10000.0,LibraryGreedy,directed_f1,100,100,0.0,0.8418288703300696,0.18417810620727246,0.018417810620727247,0.8057299615134442,0.877927779146695,0.8057299615134442,0.877927779146695
expanded,N-sweep,10000.0,ODS,directed_f1,100,100,0.0,0.6815485564695122,0.14055414116073428,0.014055414116073427,0.6539999448020083,0.7090971681370161,0.6539999448020083,0.7090971681370161
expanded,N-sweep,10000.0,OracleDP,directed_f1,100,100,0.0,0.9732805411979325,0.06867174251409142,0.006867174251409142,0.9598208796651706,0.9867402027306944,0.9598208796651706,0.9867402027306944
expanded,N-sweep,10000.0,PC-RCIT,directed_f1,100,100,0.0,0.6336857880091222,0.18841205319140847,0.018841205319140845,0.5967570255836062,0.6706145504346382,0.5967570255836062,0.6706145504346382
expanded,d-sweep,4.0,LibraryDP,directed_f1,100,100,0.0,0.9819696969696969,0.05438260047411063,0.005438260047411063,0.9713107072767713,0.9926286866626226,0.9713107072767713,0.9926286866626226
expanded,d-sweep,4.0,LibraryGreedy,directed_f1,100,100,0.0,0.8498888888888889,0.20309061865977823,0.020309061865977824,0.8100831276315724,0.8896946501462054,0.8100831276315724,0.8896946501462054
expanded,d-sweep,4.0,ODS,directed_f1,100,100,0.0,0.8437878787878788,0.1790547960090517,0.017905479600905168,0.8086931387701046,0.8788826188056529,0.8086931387701046,0.8788826188056529
expanded,d-sweep,4.0,OracleDP,directed_f1,100,100,0.0,0.990151515151515,0.03056020348806305,0.003056020348806305,0.9841617152678547,0.9961413150351753,0.9841617152678547,0.9961413150351753
expanded,d-sweep,4.0,PC-RCIT,directed_f1,100,100,0.0,0.08855555555555554,0.18371439498594824,0.018371439498594825,0.05254753413830968,0.1245635769728014,0.05254753413830968,0.1245635769728014
expanded,d-sweep,5.0,LibraryDP,directed_f1,100,100,0.0,0.9565059254471019,0.10858828624360656,0.010858828624360656,0.935222621343355,0.9777892295508488,0.935222621343355,0.9777892295508488
expanded,d-sweep,5.0,LibraryGreedy,directed_f1,100,100,0.0,0.794118131868132,0.22873439109055568,0.02287343910905557,0.749286191214383,0.8389500725218809,0.749286191214383,0.8389500725218809
expanded,d-sweep,5.0,ODS,directed_f1,100,100,0.0,0.7586236981972276,0.14687267744860458,0.014687267744860458,0.7298366534173011,0.7874107429771542,0.7298366534173011,0.7874107429771542
expanded,d-sweep,5.0,OracleDP,directed_f1,100,100,0.0,0.9841113445378151,0.03463791294997538,0.0034637912949975385,0.97732231359962,0.9909003754760103,0.97732231359962,0.9909003754760103
expanded,d-sweep,5.0,PC-RCIT,directed_f1,100,100,0.0,0.3596396936396936,0.31894426787893737,0.03189442678789374,0.2971266171354219,0.42215277014396535,0.2971266171354219,0.42215277014396535
expanded,d-sweep,6.0,LibraryDP,directed_f1,100,100,0.0,0.9464866701066391,0.11149801705298794,0.011149801705298794,0.9246330587642535,0.9683402814490247,0.9246330587642535,0.9683402814490247
expanded,d-sweep,6.0,LibraryGreedy,directed_f1,100,100,0.0,0.8413541451668387,0.1886970818157697,0.018869708181576968,0.8043695171309478,0.8783387732027296,0.8043695171309478,0.8783387732027296
expanded,d-sweep,6.0,ODS,directed_f1,100,100,0.0,0.7171277061618629,0.16503109502358923,0.016503109502358924,0.6847816115372395,0.7494738007864864,0.6847816115372395,0.7494738007864864
expanded,d-sweep,6.0,OracleDP,directed_f1,100,100,0.0,0.9808881148950809,0.04348330681559855,0.0043483306815598555,0.9723653867592236,0.9894108430309382,0.9723653867592236,0.9894108430309382
expanded,d-sweep,6.0,PC-RCIT,directed_f1,100,100,0.0,0.4842513159355265,0.2734698271505272,0.02734698271505272,0.43065122981402315,0.5378514020570299,0.43065122981402315,0.5378514020570299
expanded,d-sweep,7.0,LibraryDP,directed_f1,100,100,0.0,0.898664918758572,0.14666747610407616,0.014666747610407616,0.8699180934421731,0.927411744074971,0.8699180934421731,0.927411744074971
expanded,d-sweep,7.0,LibraryGreedy,directed_f1,100,100,0.0,0.8631663796300021,0.18392306570995895,0.018392306570995894,0.8271174587508502,0.899215300509154,0.8271174587508502,0.899215300509154
expanded,d-sweep,7.0,ODS,directed_f1,100,100,0.0,0.6763399865700178,0.13594510960781722,0.013594510960781722,0.6496947450868856,0.70298522805315,0.6496947450868856,0.70298522805315
expanded,d-sweep,7.0,OracleDP,directed_f1,100,100,0.0,0.9655538672302706,0.0835336839706858,0.00835336839706858,0.9491812651720162,0.981926469288525,0.9491812651720162,0.981926469288525
expanded,d-sweep,7.0,PC-RCIT,directed_f1,100,100,0.0,0.5362975349384018,0.22806804472358136,0.022806804472358135,0.4915961981725799,0.5809988717042238,0.4915961981725799,0.5809988717042238
expanded,d-sweep,8.0,LibraryDP,directed_f1,100,100,0.0,0.8838850490893968,0.13775814686883,0.013775814686883001,0.8568844523031062,0.9108856458756874,0.8568844523031062,0.9108856458756874
expanded,d-sweep,8.0,LibraryGreedy,directed_f1,100,100,0.0,0.849279170105257,0.18272885403265818,0.01827288540326582,0.813464314714856,0.885094025495658,0.813464314714856,0.885094025495658
expanded,d-sweep,8.0,ODS,directed_f1,100,100,0.0,0.6630071487957677,0.14987625866496831,0.014987625866496832,0.633631402097434,0.6923828954941015,0.633631402097434,0.6923828954941015
expanded,d-sweep,8.0,OracleDP,directed_f1,100,100,0.0,0.9636854763593894,0.06645755763389478,0.006645755763389478,0.950659795063146,0.9767111576556328,0.950659795063146,0.9767111576556328
expanded,d-sweep,8.0,PC-RCIT,directed_f1,100,100,0.0,0.525808822315418,0.20347344304406395,0.020347344304406396,0.4859280274787815,0.5656896171520546,0.4859280274787815,0.5656896171520546
expanded,d-sweep,9.0,LibraryDP,directed_f1,100,100,0.0,0.809825772463836,0.15360076001348957,0.015360076001348958,0.7797200235011921,0.83993152142648,0.7797200235011921,0.83993152142648
expanded,d-sweep,9.0,LibraryGreedy,directed_f1,100,100,0.0,0.8449643730224377,0.15632798563769748,0.01563279856376975,0.8143240878374489,0.8756046582074264,0.8143240878374489,0.8756046582074264
expanded,d-sweep,9.0,ODS,directed_f1,100,100,0.0,0.6630015013221936,0.12637060698907765,0.012637060698907765,0.6382328623523343,0.6877701402920529,0.6382328623523343,0.6877701402920529
expanded,d-sweep,9.0,OracleDP,directed_f1,100,100,0.0,0.948903353248737,0.09294640582870087,0.009294640582870087,0.9306858577063116,0.9671208487911623,0.9306858577063116,0.9671208487911623
expanded,d-sweep,9.0,PC-RCIT,directed_f1,100,100,0.0,0.48288415116538685,0.17266346722177978,0.01726634672217798,0.449042111589918,0.5167261907408557,0.449042111589918,0.5167261907408557
expanded,d-sweep,10.0,LibraryDP,directed_f1,100,100,0.0,0.7880928909510996,0.1604860790150492,0.01604860790150492,0.75663761946415,0.8195481624380492,0.75663761946415,0.8195481624380492
expanded,d-sweep,10.0,LibraryGreedy,directed_f1,100,100,0.0,0.8739596832379093,0.14224151889404615,0.014224151889404615,0.8460803455346763,0.9018390209411423,0.8460803455346763,0.9018390209411423
expanded,d-sweep,10.0,ODS,directed_f1,100,100,0.0,0.6332069527054063,0.12545230019819212,0.012545230019819211,0.6086183018665606,0.6577956035442519,0.6086183018665606,0.6577956035442519
expanded,d-sweep,10.0,OracleDP,directed_f1,100,100,0.0,0.9511564942896722,0.08277079843778633,0.008277079843778633,0.934933417795866,0.9673795707834784,0.934933417795866,0.9673795707834784
expanded,d-sweep,10.0,PC-RCIT,directed_f1,100,100,0.0,0.5198875947985936,0.19298206681549385,0.019298206681549385,0.4820631097027568,0.5577120798944304,0.4820631097027568,0.5577120798944304
expanded,density-sweep,1.0,LibraryDP,directed_f1,100,100,0.0,0.9413904860189689,0.10988826068347221,0.01098882606834722,0.9198523869250084,0.9629285851129294,0.9198523869250084,0.9629285851129294
expanded,density-sweep,1.0,LibraryGreedy,directed_f1,100,100,0.0,0.9387185611086539,0.1112768831492326,0.011127688314923261,0.9169082920114043,0.9605288302059035,0.9169082920114043,0.9605288302059035
expanded,density-sweep,1.0,ODS,directed_f1,100,100,0.0,0.6061676194283274,0.17668754720283136,0.017668754720283137,0.5715368601765725,0.6407983786800824,0.5715368601765725,0.6407983786800824
expanded,density-sweep,1.0,OracleDP,directed_f1,100,100,0.0,0.9778312324929972,0.053164459568816706,0.005316445956881671,0.9674109984175091,0.9882514665684853,0.9674109984175091,0.9882514665684853
expanded,density-sweep,1.0,PC-RCIT,directed_f1,100,100,0.0,0.559075258075258,0.2671791047686253,0.026717910476862526,0.5067081535406075,0.6114423626099086,0.5067081535406075,0.6114423626099086
expanded,density-sweep,1.5,LibraryDP,directed_f1,100,100,0.0,0.8838850490893968,0.13775814686883,0.013775814686883001,0.8568844523031062,0.9108856458756874,0.8568844523031062,0.9108856458756874
expanded,density-sweep,1.5,LibraryGreedy,directed_f1,100,100,0.0,0.849279170105257,0.18272885403265818,0.01827288540326582,0.813464314714856,0.885094025495658,0.813464314714856,0.885094025495658
expanded,density-sweep,1.5,ODS,directed_f1,100,100,0.0,0.6630071487957677,0.14987625866496831,0.014987625866496832,0.633631402097434,0.6923828954941015,0.633631402097434,0.6923828954941015
expanded,density-sweep,1.5,OracleDP,directed_f1,100,100,0.0,0.9636854763593894,0.06645755763389478,0.006645755763389478,0.950659795063146,0.9767111576556328,0.950659795063146,0.9767111576556328
expanded,density-sweep,1.5,PC-RCIT,directed_f1,100,100,0.0,0.525808822315418,0.20347344304406395,0.020347344304406396,0.4859280274787815,0.5656896171520546,0.4859280274787815,0.5656896171520546
expanded,density-sweep,2.0,LibraryDP,directed_f1,100,100,0.0,0.8331692778638405,0.1356639994914864,0.013566399949148638,0.8065791339635092,0.8597594217641719,0.8065791339635092,0.8597594217641719
expanded,density-sweep,2.0,LibraryGreedy,directed_f1,100,100,0.0,0.7439535756668013,0.18603259657071441,0.018603259657071443,0.7074911867389413,0.7804159645946613,0.7074911867389413,0.7804159645946613
expanded,density-sweep,2.0,ODS,directed_f1,100,100,0.0,0.7049216429527196,0.12744420000316373,0.012744420000316373,0.6799425797520996,0.7299007061533397,0.6799425797520996,0.7299007061533397
expanded,density-sweep,2.0,OracleDP,directed_f1,100,100,0.0,0.9699168966706918,0.04919179729769272,0.004919179729769272,0.960275304400344,0.9795584889410396,0.960275304400344,0.9795584889410396
expanded,density-sweep,2.0,PC-RCIT,directed_f1,100,100,0.0,0.4364717919227112,0.16394235721350914,0.016394235721350913,0.4043390899088634,0.46860449393655895,0.4043390899088634,0.46860449393655895
expanded,density-sweep,2.5,LibraryDP,directed_f1,100,100,0.0,0.8110491394188064,0.12747072812784752,0.012747072812784751,0.7860648767057483,0.8360334021318645,0.7860648767057483,0.8360334021318645
expanded,density-sweep,2.5,LibraryGreedy,directed_f1,100,100,0.0,0.6463819395846947,0.17555951025524297,0.017555951025524298,0.611972275574667,0.6807916035947223,0.611972275574667,0.6807916035947223
expanded,density-sweep,2.5,ODS,directed_f1,100,100,0.0,0.7408314589585124,0.09124712852247471,0.00912471285224747,0.7229470217681074,0.7587158961489174,0.7229470217681074,0.7587158961489174
expanded,density-sweep,2.5,OracleDP,directed_f1,100,100,0.0,0.959479836785357,0.060748891066233594,0.006074889106623359,0.9475730541363752,0.9713866194343388,0.9475730541363752,0.9713866194343388
expanded,density-sweep,2.5,PC-RCIT,directed_f1,100,100,0.0,0.3274970199069869,0.13376827347564305,0.013376827347564305,0.30127843830576084,0.3537156015082129,0.30127843830576084,0.3537156015082129
expanded,density-sweep,3.0,LibraryDP,directed_f1,100,100,0.0,0.82692130626585,0.12334146970472627,0.012334146970472627,0.8027463782037236,0.8510962343279764,0.8027463782037236,0.8510962343279764
expanded,density-sweep,3.0,LibraryGreedy,directed_f1,100,100,0.0,0.613238032207888,0.16889426859296877,0.016889426859296876,0.5801347555636661,0.6463413088521098,0.5801347555636661,0.6463413088521098
expanded,density-sweep,3.0,ODS,directed_f1,100,100,0.0,0.7423471188974298,0.09165999591902173,0.009165999591902172,0.7243817596973016,0.760312478097558,0.7243817596973016,0.760312478097558
expanded,density-sweep,3.0,OracleDP,directed_f1,100,100,0.0,0.9574960679717404,0.0545786591855269,0.00545786591855269,0.946798650771377,0.9681934851721037,0.946798650771377,0.9681934851721037
expanded,density-sweep,3.0,PC-RCIT,directed_f1,100,100,0.0,0.25846350724833306,0.13455042279981397,0.013455042279981396,0.2320916243795695,0.2848353901170966,0.2320916243795695,0.2848353901170966
