setting,regime,sweep,sweep_value,d,N,average_in_degree,max_parents,alpha_low,alpha_high,replication,seed,method,method_internal,method_seed,start_time_utc,end_time_utc,status,error_type,error_message,runtime_sec,runtime_local_score_sec,runtime_search_sec,n_local_scores_evaluated,true_exogenous_families,true_exogenous_params,true_alpha_matrix,true_directed_edge_set,estimated_directed_edge_set,estimated_undirected_edge_set,true_adjacency,estimated_adjacency,F1,skeleton_F1,exact_recovery,n_true_edges,n_estimated_directed,n_estimated_undirected,source
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,17,7119908466190938572,Greedy-BIC,LibraryGreedy,5625611887615208562,,,success,,,2.601788499996473,2.5940633999707643,0.0076191000334802,144.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":4.6688007902954265},{""lam"":8.981374800125943},{""lam"":7.249954328026115},{""lam"":6.894231239121219},{""lam"":8.588215175174962},{""lam"":2.694544689667965},{""lam"":3.5263748661179504},{""lam"":9.670826405235964}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6862907434529795,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6351194089484131,0.5130286376124604,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.513678525953039,0.0,0.5558383725941632,0.0,0.0,0.0,0.0],[0.0,0.0,0.18502802928538487,0.0,0.0,0.0,0.0,0.0],[0.31083545515881805,0.0,0.0,0.18589068518103272,0.0,0.0,0.0,0.0],[0.30514883833074363,0.7968595965274579,0.43255024447941015,0.0,0.0,0.0,0.3173538753741575,0.0]]",0->1;0->3;0->6;0->7;1->3;1->4;1->7;2->5;2->7;3->4;3->6;6->7,0->1;0->3;0->6;0->7;1->3;1->4;1->7;2->5;2->7;3->4;3->6;6->7,,"[[0,1,0,1,0,0,1,1],[0,0,0,1,1,0,0,1],[0,0,0,0,0,1,0,1],[0,0,0,0,1,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,1,0,1,0,0,1,1],[0,0,0,1,1,0,0,1],[0,0,0,0,0,1,0,1],[0,0,0,0,1,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]",1.0,1.0,1.0,12.0,12.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,17,7119908466190938572,PB-SCM,PBSCM,8656849827695997788,,,success,,,21.54227499999979,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":4.6688007902954265},{""lam"":8.981374800125943},{""lam"":7.249954328026115},{""lam"":6.894231239121219},{""lam"":8.588215175174962},{""lam"":2.694544689667965},{""lam"":3.5263748661179504},{""lam"":9.670826405235964}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6862907434529795,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6351194089484131,0.5130286376124604,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.513678525953039,0.0,0.5558383725941632,0.0,0.0,0.0,0.0],[0.0,0.0,0.18502802928538487,0.0,0.0,0.0,0.0,0.0],[0.31083545515881805,0.0,0.0,0.18589068518103272,0.0,0.0,0.0,0.0],[0.30514883833074363,0.7968595965274579,0.43255024447941015,0.0,0.0,0.0,0.3173538753741575,0.0]]",0->1;0->3;0->6;0->7;1->3;1->4;1->7;2->5;2->7;3->4;3->6;6->7,0->1;0->3;0->4;0->6;0->7;1->3;1->4;1->7;2->5;4->3;6->3;6->7;7->3,2--7;4--7;5--7,"[[0,1,0,1,0,0,1,1],[0,0,0,1,1,0,0,1],[0,0,0,0,0,1,0,1],[0,0,0,0,1,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,1,0,1,1,0,1,1],[0,0,0,1,1,0,0,1],[0,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,1,0,0,0,1],[0,0,0,1,0,0,0,0]]",0.7199999999999999,0.8571428571428571,0.0,12.0,13.0,3.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,17,7119908466190938572,PB-SCM-PGF,PBSCM_PGF,4676742759317696557,,,success,,,0.927817600000708,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":4.6688007902954265},{""lam"":8.981374800125943},{""lam"":7.249954328026115},{""lam"":6.894231239121219},{""lam"":8.588215175174962},{""lam"":2.694544689667965},{""lam"":3.5263748661179504},{""lam"":9.670826405235964}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6862907434529795,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6351194089484131,0.5130286376124604,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.513678525953039,0.0,0.5558383725941632,0.0,0.0,0.0,0.0],[0.0,0.0,0.18502802928538487,0.0,0.0,0.0,0.0,0.0],[0.31083545515881805,0.0,0.0,0.18589068518103272,0.0,0.0,0.0,0.0],[0.30514883833074363,0.7968595965274579,0.43255024447941015,0.0,0.0,0.0,0.3173538753741575,0.0]]",0->1;0->3;0->6;0->7;1->3;1->4;1->7;2->5;2->7;3->4;3->6;6->7,,1--4,"[[0,1,0,1,0,0,1,1],[0,0,0,1,1,0,0,1],[0,0,0,0,0,1,0,1],[0,0,0,0,1,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.0,0.1538461538461538,0.0,12.0,0.0,1.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,17,7119908466190938572,PC-RCIT,PC-RCIT,1434819122844974724,,,success,,,13.74043829999573,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":4.6688007902954265},{""lam"":8.981374800125943},{""lam"":7.249954328026115},{""lam"":6.894231239121219},{""lam"":8.588215175174962},{""lam"":2.694544689667965},{""lam"":3.5263748661179504},{""lam"":9.670826405235964}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6862907434529795,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6351194089484131,0.5130286376124604,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.513678525953039,0.0,0.5558383725941632,0.0,0.0,0.0,0.0],[0.0,0.0,0.18502802928538487,0.0,0.0,0.0,0.0,0.0],[0.31083545515881805,0.0,0.0,0.18589068518103272,0.0,0.0,0.0,0.0],[0.30514883833074363,0.7968595965274579,0.43255024447941015,0.0,0.0,0.0,0.3173538753741575,0.0]]",0->1;0->3;0->6;0->7;1->3;1->4;1->7;2->5;2->7;3->4;3->6;6->7,1->0;1->7;2->7;3->0;6->0;6->7;7->0,1--3;1--4;2--5;3--4;3--6,"[[0,1,0,1,0,0,1,1],[0,0,0,1,1,0,0,1],[0,0,0,0,0,1,0,1],[0,0,0,0,1,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[1,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[1,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0]]",0.3157894736842105,1.0,0.0,12.0,7.0,5.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,17,7119908466190938572,ODS,PoissonDAG-ODS,4842203178450792655,,,success,,,1.1392552999968757,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":4.6688007902954265},{""lam"":8.981374800125943},{""lam"":7.249954328026115},{""lam"":6.894231239121219},{""lam"":8.588215175174962},{""lam"":2.694544689667965},{""lam"":3.5263748661179504},{""lam"":9.670826405235964}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6862907434529795,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6351194089484131,0.5130286376124604,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.513678525953039,0.0,0.5558383725941632,0.0,0.0,0.0,0.0],[0.0,0.0,0.18502802928538487,0.0,0.0,0.0,0.0,0.0],[0.31083545515881805,0.0,0.0,0.18589068518103272,0.0,0.0,0.0,0.0],[0.30514883833074363,0.7968595965274579,0.43255024447941015,0.0,0.0,0.0,0.3173538753741575,0.0]]",0->1;0->3;0->6;0->7;1->3;1->4;1->7;2->5;2->7;3->4;3->6;6->7,0->1;0->3;0->6;0->7;1->3;1->4;1->7;2->5;2->7;3->4;3->6;3->7;6->7,,"[[0,1,0,1,0,0,1,1],[0,0,0,1,1,0,0,1],[0,0,0,0,0,1,0,1],[0,0,0,0,1,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,1,0,1,0,0,1,1],[0,0,0,1,1,0,0,1],[0,0,0,0,0,1,0,1],[0,0,0,0,1,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]",0.96,0.96,0.0,12.0,13.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,18,2890612256351391553,Poisson-only DP,FixedPoissonDP,2443075495323960742,,,success,,,0.5819706000038423,0.5810109000012744,0.0006600000051548,960.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":5.585754424585836},{""lam"":9.22979618356375},{""lam"":7.180786711073969},{""lam"":3.0922862421433264},{""lam"":8.284078102770637},{""lam"":3.3936312514242273},{""lam"":5.401692433794628},{""lam"":6.912942544990584}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4948151562656332,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8389213127867843,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.6054029282045202,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.2359921388600973,0.0,0.536096493435067,0.0,0.0,0.0],[0.793751059824831,0.0,0.0,0.0,0.37349177247389204,0.7193603253714205,0.0,0.0],[0.5098728416864472,0.0,0.0,0.4410357623684752,0.0,0.7729906924602231,0.7751305751762925,0.0]]",0->1;0->2;0->6;0->7;2->3;2->5;3->7;4->5;4->6;5->6;5->7;6->7,0->1;0->2;0->6;0->7;2->3;2->5;3->7;4->5;4->6;5->6;5->7;6->7,,"[[0,1,1,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,1,1,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]",1.0,1.0,1.0,12.0,12.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,18,2890612256351391553,Proposed DP-BIC,LibraryDP,2659287128257742110,,,success,,,26.76176110000233,26.76051690000168,0.0008280000038212,960.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":5.585754424585836},{""lam"":9.22979618356375},{""lam"":7.180786711073969},{""lam"":3.0922862421433264},{""lam"":8.284078102770637},{""lam"":3.3936312514242273},{""lam"":5.401692433794628},{""lam"":6.912942544990584}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4948151562656332,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8389213127867843,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.6054029282045202,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.2359921388600973,0.0,0.536096493435067,0.0,0.0,0.0],[0.793751059824831,0.0,0.0,0.0,0.37349177247389204,0.7193603253714205,0.0,0.0],[0.5098728416864472,0.0,0.0,0.4410357623684752,0.0,0.7729906924602231,0.7751305751762925,0.0]]",0->1;0->2;0->6;0->7;2->3;2->5;3->7;4->5;4->6;5->6;5->7;6->7,0->1;0->2;0->6;0->7;2->3;2->5;3->7;4->5;4->6;5->6;5->7;6->7,,"[[0,1,1,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,1,1,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]",1.0,1.0,1.0,12.0,12.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,18,2890612256351391553,Greedy-BIC,LibraryGreedy,3904866663251236725,,,success,,,2.8774082000018097,2.86598799998319,0.0112106000160565,170.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":5.585754424585836},{""lam"":9.22979618356375},{""lam"":7.180786711073969},{""lam"":3.0922862421433264},{""lam"":8.284078102770637},{""lam"":3.3936312514242273},{""lam"":5.401692433794628},{""lam"":6.912942544990584}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4948151562656332,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8389213127867843,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.6054029282045202,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.2359921388600973,0.0,0.536096493435067,0.0,0.0,0.0],[0.793751059824831,0.0,0.0,0.0,0.37349177247389204,0.7193603253714205,0.0,0.0],[0.5098728416864472,0.0,0.0,0.4410357623684752,0.0,0.7729906924602231,0.7751305751762925,0.0]]",0->1;0->2;0->6;0->7;2->3;2->5;3->7;4->5;4->6;5->6;5->7;6->7,0->1;0->2;0->6;0->7;2->3;2->5;3->7;4->5;4->6;5->6;5->7;6->7,,"[[0,1,1,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,1,1,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]",1.0,1.0,1.0,12.0,12.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,18,2890612256351391553,PB-SCM,PBSCM,4818454367553821313,,,success,,,14.838603899996087,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":5.585754424585836},{""lam"":9.22979618356375},{""lam"":7.180786711073969},{""lam"":3.0922862421433264},{""lam"":8.284078102770637},{""lam"":3.3936312514242273},{""lam"":5.401692433794628},{""lam"":6.912942544990584}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4948151562656332,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8389213127867843,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.6054029282045202,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.2359921388600973,0.0,0.536096493435067,0.0,0.0,0.0],[0.793751059824831,0.0,0.0,0.0,0.37349177247389204,0.7193603253714205,0.0,0.0],[0.5098728416864472,0.0,0.0,0.4410357623684752,0.0,0.7729906924602231,0.7751305751762925,0.0]]",0->1;0->2;0->6;0->7;2->3;2->5;3->7;4->5;4->6;5->6;5->7;6->7,0->2;0->3;2->3;4->6;5->0;5->3;6->5;6->7;7->3,0--1;0--6;2--5;4--5,"[[0,1,1,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,0],[1,0,0,1,0,0,0,0],[0,0,0,0,0,1,0,1],[0,0,0,1,0,0,0,0]]",0.380952380952381,0.8,0.0,12.0,9.0,4.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,18,2890612256351391553,PB-SCM-PGF,PBSCM_PGF,6366386421792576294,,,success,,,0.8203844000017853,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":5.585754424585836},{""lam"":9.22979618356375},{""lam"":7.180786711073969},{""lam"":3.0922862421433264},{""lam"":8.284078102770637},{""lam"":3.3936312514242273},{""lam"":5.401692433794628},{""lam"":6.912942544990584}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4948151562656332,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8389213127867843,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.6054029282045202,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.2359921388600973,0.0,0.536096493435067,0.0,0.0,0.0],[0.793751059824831,0.0,0.0,0.0,0.37349177247389204,0.7193603253714205,0.0,0.0],[0.5098728416864472,0.0,0.0,0.4410357623684752,0.0,0.7729906924602231,0.7751305751762925,0.0]]",0->1;0->2;0->6;0->7;2->3;2->5;3->7;4->5;4->6;5->6;5->7;6->7,,2--7,"[[0,1,1,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.0,0.0,0.0,12.0,0.0,1.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,18,2890612256351391553,PC-RCIT,PC-RCIT,378951545225746018,,,success,,,22.474297400003707,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":5.585754424585836},{""lam"":9.22979618356375},{""lam"":7.180786711073969},{""lam"":3.0922862421433264},{""lam"":8.284078102770637},{""lam"":3.3936312514242273},{""lam"":5.401692433794628},{""lam"":6.912942544990584}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4948151562656332,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8389213127867843,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.6054029282045202,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.2359921388600973,0.0,0.536096493435067,0.0,0.0,0.0],[0.793751059824831,0.0,0.0,0.0,0.37349177247389204,0.7193603253714205,0.0,0.0],[0.5098728416864472,0.0,0.0,0.4410357623684752,0.0,0.7729906924602231,0.7751305751762925,0.0]]",0->1;0->2;0->6;0->7;2->3;2->5;3->7;4->5;4->6;5->6;5->7;6->7,0->1;0->7;2->0;2->5;3->7;4->5;5->7;6->0;6->5;6->7,2--3;4--6,"[[0,1,1,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,1,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[1,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,1],[1,0,0,0,0,1,0,1],[0,0,0,0,0,0,0,0]]",0.6363636363636365,1.0,0.0,12.0,10.0,2.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,18,2890612256351391553,ODS,PoissonDAG-ODS,8039525936245242620,,,success,,,1.2942814999987604,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":5.585754424585836},{""lam"":9.22979618356375},{""lam"":7.180786711073969},{""lam"":3.0922862421433264},{""lam"":8.284078102770637},{""lam"":3.3936312514242273},{""lam"":5.401692433794628},{""lam"":6.912942544990584}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4948151562656332,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8389213127867843,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.6054029282045202,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.2359921388600973,0.0,0.536096493435067,0.0,0.0,0.0],[0.793751059824831,0.0,0.0,0.0,0.37349177247389204,0.7193603253714205,0.0,0.0],[0.5098728416864472,0.0,0.0,0.4410357623684752,0.0,0.7729906924602231,0.7751305751762925,0.0]]",0->1;0->2;0->6;0->7;2->3;2->5;3->7;4->5;4->6;5->6;5->7;6->7,0->1;0->2;0->5;0->6;0->7;2->3;2->5;2->6;3->7;4->5;4->6;5->6;7->5;7->6,,"[[0,1,1,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,1,1,0,0,1,1,1],[0,0,0,0,0,0,0,0],[0,0,0,1,0,1,1,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,1,1,0]]",0.7692307692307692,0.923076923076923,0.0,12.0,14.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,6400,8,6400,1.5,5,0.15,0.85,19,1970606796961993574,Poisson-only DP,FixedPoissonDP,2591192082274150769,,,success,,,0.3841358999998192,0.383321999994223,0.0005594000031123,960.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":4.632278303009559},{""lam"":4.455499313156523},{""lam"":2.4774564564305326},{""lam"":6.214991644033333},{""lam"":8.05523752942986},{""lam"":4.815114368080922},{""lam"":5.424930460173539},{""lam"":4.220590308253267}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6395022922782344,0.0,0.8196502119306536,0.0,0.0,0.0,0.0,0.0],[0.0,0.8270124358081842,0.7664222789104767,0.0,0.0,0.0,0.0,0.0],[0.0,0.8314586791302003,0.0,0.25218119688052665,0.0,0.0,0.0,0.0],[0.0,0.0,0.6571301267307058,0.6716165554201431,0.6778572972138436,0.0,0.0,0.0],[0.2455770603812163,0.0,0.0,0.0,0.0,0.42424243120732885,0.668448534358267,0.0]]",0->3;0->7;1->4;1->5;2->3;2->4;2->6;3->5;3->6;4->6;5->7;6->7,0->3;0->7;1->4;1->5;2->3;2->4;2->6;3->5;3->6;4->6;5->7;6->7,,"[[0,0,0,1,0,0,0,1],[0,0,0,0,1,1,0,0],[0,0,0,1,1,0,1,0],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]","[[0,0,0,1,0,0,0,1],[0,0,0,0,1,1,0,0],[0,0,0,1,1,0,1,0],[0,0,0,0,0,1,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]",1.0,1.0,1.0,12.0,12.0,0.0,reused_formal_extended_experiments_v1
