alpha_regime,sweep,anchor_d,anchor_N,kbar_in,d,N,rep,method,alpha_low,alpha_high,max_parents,avg_indegree,dag_generation_mode,realized_avg_indegree,parallel_workers,seed,method_seed,runtime_sec,local_score_runtime_sec,search_runtime_sec,n_local_scores_evaluated,score,directed_f1,skeleton_f1,exact_dag,family_accuracy,alpha_rmse_if_exact,alpha_rmse_on_correct_edges,alpha_mape_on_correct_edges_pct,alpha_rmse_on_true_edges,n_correct_directed_edges,n_true_edges,n_est_directed_edges,n_est_undirected_edges,true_families,true_exogenous_params,true_alpha_matrix,selected_families,true_edges,estimated_directed_edges,estimated_undirected_edges
expanded,d,9,3200,1.5,9.0,3200,9,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,4218443880860396319,6808844853161285293,2.913120199998957,2.900760199932847,0.012360000066109933,203.0,137436.6638077585,0.896551724137931,0.9655172413793104,0.0,0.7777777777777778,,0.39062523095073437,33.05915817050361,0.4154768467881983,13.0,14.0,15.0,0.0,"ZIP,Poisson,ZIP,Bernoulli,Poisson,ZIP,Geom,ZIP,Geom","[{""lam"":5.558757951285374,""rho"":0.41052834289782647},{""lam"":4.008522224842675},{""lam"":7.0806772485734735,""rho"":0.44710254028093},{""p"":0.17839878529949676},{""lam"":2.50228803790643},{""lam"":8.178859104665182,""rho"":0.7299707990137644},{""mean"":7.794969641820113,""p"":0.11370135892738006},{""lam"":6.853938369648963,""rho"":0.18442916094670186},{""mean"":2.563296721593902,""p"":0.2806389919593025}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5056508754264335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7726477054074419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.7827593280434533,0.0,0.0,0.0,0.0,0.0,0.0],[1.6058673828796852,0.0,1.836771852751808,0.0,1.8428479250484084,0.0,0.0,0.0,0.0],[0.3871056420694612,0.0,0.0,0.0,1.7583353315209005,1.5460676637686106,0.32244783602427785,0.0,0.0],[0.0,0.7204021454074314,1.4723765802248525,0.0,0.48064902317680996,0.0,0.0,0.6580647531358947,0.0]]","ZIP,Poisson,ZIP,Bernoulli,Poisson,ZIP,Geom,Poisson,NB",0->1;0->2;0->6;0->7;1->8;2->5;2->6;2->8;4->6;4->7;4->8;5->7;6->7;7->8,0->1;0->2;0->6;0->7;1->8;2->5;2->6;2->8;4->6;4->7;4->8;5->7;6->7;6->8;8->7,
expanded,d,9,3200,1.5,9.0,3200,9,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,4218443880860396319,13028426863260437547,5.0794705000007525,5.077963100004126,0.0015073999966261908,1971.0,138259.6806761339,1.0,1.0,1.0,1.0,0.04410048892293422,0.04410048892293422,4.0402024854548415,0.04410048892293422,14.0,14.0,14.0,0.0,"ZIP,Poisson,ZIP,Bernoulli,Poisson,ZIP,Geom,ZIP,Geom","[{""lam"":5.558757951285374,""rho"":0.41052834289782647},{""lam"":4.008522224842675},{""lam"":7.0806772485734735,""rho"":0.44710254028093},{""p"":0.17839878529949676},{""lam"":2.50228803790643},{""lam"":8.178859104665182,""rho"":0.7299707990137644},{""mean"":7.794969641820113,""p"":0.11370135892738006},{""lam"":6.853938369648963,""rho"":0.18442916094670186},{""mean"":2.563296721593902,""p"":0.2806389919593025}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5056508754264335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7726477054074419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.7827593280434533,0.0,0.0,0.0,0.0,0.0,0.0],[1.6058673828796852,0.0,1.836771852751808,0.0,1.8428479250484084,0.0,0.0,0.0,0.0],[0.3871056420694612,0.0,0.0,0.0,1.7583353315209005,1.5460676637686106,0.32244783602427785,0.0,0.0],[0.0,0.7204021454074314,1.4723765802248525,0.0,0.48064902317680996,0.0,0.0,0.6580647531358947,0.0]]","ZIP,Poisson,ZIP,Bernoulli,Poisson,ZIP,Geom,ZIP,Geom",0->1;0->2;0->6;0->7;1->8;2->5;2->6;2->8;4->6;4->7;4->8;5->7;6->7;7->8,0->1;0->2;0->6;0->7;1->8;2->5;2->6;2->8;4->6;4->7;4->8;5->7;6->7;7->8,
expanded,d,9,3200,1.5,9.0,3200,9,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,4218443880860396319,7052334666527129001,13.400236200002837,,,,,0.5,0.8333333333333333,0.0,,,,,,5.0,14.0,6.0,4.0,"ZIP,Poisson,ZIP,Bernoulli,Poisson,ZIP,Geom,ZIP,Geom","[{""lam"":5.558757951285374,""rho"":0.41052834289782647},{""lam"":4.008522224842675},{""lam"":7.0806772485734735,""rho"":0.44710254028093},{""p"":0.17839878529949676},{""lam"":2.50228803790643},{""lam"":8.178859104665182,""rho"":0.7299707990137644},{""mean"":7.794969641820113,""p"":0.11370135892738006},{""lam"":6.853938369648963,""rho"":0.18442916094670186},{""mean"":2.563296721593902,""p"":0.2806389919593025}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5056508754264335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7726477054074419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.7827593280434533,0.0,0.0,0.0,0.0,0.0,0.0],[1.6058673828796852,0.0,1.836771852751808,0.0,1.8428479250484084,0.0,0.0,0.0,0.0],[0.3871056420694612,0.0,0.0,0.0,1.7583353315209005,1.5460676637686106,0.32244783602427785,0.0,0.0],[0.0,0.7204021454074314,1.4723765802248525,0.0,0.48064902317680996,0.0,0.0,0.6580647531358947,0.0]]",,0->1;0->2;0->6;0->7;1->8;2->5;2->6;2->8;4->6;4->7;4->8;5->7;6->7;7->8,1->8;2->8;4->7;5->7;6->7;8->7,0--1;0--6;2--5;2--6
expanded,d,9,3200,1.5,9.0,3200,9,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,4218443880860396319,62311840197177282,2.25540799999726,,,,,0.7647058823529412,0.8235294117647058,0.0,,,,,,13.0,14.0,20.0,0.0,"ZIP,Poisson,ZIP,Bernoulli,Poisson,ZIP,Geom,ZIP,Geom","[{""lam"":5.558757951285374,""rho"":0.41052834289782647},{""lam"":4.008522224842675},{""lam"":7.0806772485734735,""rho"":0.44710254028093},{""p"":0.17839878529949676},{""lam"":2.50228803790643},{""lam"":8.178859104665182,""rho"":0.7299707990137644},{""mean"":7.794969641820113,""p"":0.11370135892738006},{""lam"":6.853938369648963,""rho"":0.18442916094670186},{""mean"":2.563296721593902,""p"":0.2806389919593025}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5056508754264335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7726477054074419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.7827593280434533,0.0,0.0,0.0,0.0,0.0,0.0],[1.6058673828796852,0.0,1.836771852751808,0.0,1.8428479250484084,0.0,0.0,0.0,0.0],[0.3871056420694612,0.0,0.0,0.0,1.7583353315209005,1.5460676637686106,0.32244783602427785,0.0,0.0],[0.0,0.7204021454074314,1.4723765802248525,0.0,0.48064902317680996,0.0,0.0,0.6580647531358947,0.0]]",,0->1;0->2;0->6;0->7;1->8;2->5;2->6;2->8;4->6;4->7;4->8;5->7;6->7;7->8,0->1;0->2;0->5;0->6;0->7;1->5;1->7;1->8;2->6;2->7;2->8;3->6;4->6;4->7;4->8;5->2;5->7;6->7;6->8;7->8,
expanded,d,9,3200,1.5,9.0,3200,10,LibraryDP,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,774498270355638764,10689403667390411873,37.85586470000271,37.854007400004775,0.0018572999979369342,1971.0,128869.35089090935,0.8275862068965518,0.8275862068965518,0.0,0.5555555555555556,,0.19285441685384766,14.388541961236085,0.41515425659234667,12.0,14.0,15.0,0.0,"Binomial,Poisson,Poisson,Geom,Bernoulli,Geom,Geom,Binomial,NB","[{""n"":16,""p"":0.6479839050902513},{""lam"":8.602669349380957},{""lam"":5.622464590697115},{""mean"":2.590593541080125,""p"":0.27850548622643023},{""p"":0.15176567953052747},{""mean"":2.178041928966204,""p"":0.31465915880011486},{""mean"":9.062837861180238,""p"":0.09937554532779813},{""n"":4,""p"":0.4503429716069276},{""p"":0.18273617825159993,""r"":4.746050439251819}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.3404488414596196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.2337495516808127,0.2077696362676607,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[1.474375478948757,0.0,0.0,0.0,0.6276097558147852,0.0,0.0,0.0,0.0],[0.6918458406903925,1.3712602017691726,0.0,0.36338556106489295,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5601390098979413,0.46535333552975916,0.0,0.0,0.70256176345792,0.0,0.0],[0.0,0.6600893504667112,0.0,0.0,0.0,0.8010944722172246,1.2540872680719115,0.0,0.0]]","Binomial,Poisson,Poisson,NB,Bernoulli,NB,NB,Poisson,NB",0->1;0->5;0->6;1->3;1->6;1->8;2->3;2->7;3->6;3->7;4->5;5->8;6->7;6->8,0->1;0->5;0->6;0->8;1->3;1->6;1->8;2->3;2->7;2->8;3->6;3->7;5->8;6->7;7->8,
expanded,d,9,3200,1.5,9.0,3200,10,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,774498270355638764,5513732830594575396,2.057378900004551,2.048866300028749,0.008512599975802004,163.0,152595.53951336618,0.962962962962963,0.962962962962963,0.0,0.5555555555555556,,0.04761420996333305,6.2854202014207665,0.17389785065407856,13.0,14.0,13.0,0.0,"Binomial,Poisson,Poisson,Geom,Bernoulli,Geom,Geom,Binomial,NB","[{""n"":16,""p"":0.6479839050902513},{""lam"":8.602669349380957},{""lam"":5.622464590697115},{""mean"":2.590593541080125,""p"":0.27850548622643023},{""p"":0.15176567953052747},{""mean"":2.178041928966204,""p"":0.31465915880011486},{""mean"":9.062837861180238,""p"":0.09937554532779813},{""n"":4,""p"":0.4503429716069276},{""p"":0.18273617825159993,""r"":4.746050439251819}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.3404488414596196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.2337495516808127,0.2077696362676607,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[1.474375478948757,0.0,0.0,0.0,0.6276097558147852,0.0,0.0,0.0,0.0],[0.6918458406903925,1.3712602017691726,0.0,0.36338556106489295,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5601390098979413,0.46535333552975916,0.0,0.0,0.70256176345792,0.0,0.0],[0.0,0.6600893504667112,0.0,0.0,0.0,0.8010944722172246,1.2540872680719115,0.0,0.0]]","Binomial,Poisson,Poisson,NB,Bernoulli,NB,NB,Poisson,NB",0->1;0->5;0->6;1->3;1->6;1->8;2->3;2->7;3->6;3->7;4->5;5->8;6->7;6->8,0->1;0->5;0->6;1->3;1->6;1->8;2->3;2->7;3->6;3->7;5->8;6->7;6->8,
expanded,d,9,3200,1.5,9.0,3200,10,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,774498270355638764,15587393167365526522,23.7775748000131,23.77605110000877,0.001523700004327111,1971.0,128929.03263040655,0.7586206896551724,0.8275862068965518,0.0,1.0,,0.20601789321520722,17.121622393487268,0.4280816880571118,11.0,14.0,15.0,0.0,"Binomial,Poisson,Poisson,Geom,Bernoulli,Geom,Geom,Binomial,NB","[{""n"":16,""p"":0.6479839050902513},{""lam"":8.602669349380957},{""lam"":5.622464590697115},{""mean"":2.590593541080125,""p"":0.27850548622643023},{""p"":0.15176567953052747},{""mean"":2.178041928966204,""p"":0.31465915880011486},{""mean"":9.062837861180238,""p"":0.09937554532779813},{""n"":4,""p"":0.4503429716069276},{""p"":0.18273617825159993,""r"":4.746050439251819}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.3404488414596196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.2337495516808127,0.2077696362676607,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[1.474375478948757,0.0,0.0,0.0,0.6276097558147852,0.0,0.0,0.0,0.0],[0.6918458406903925,1.3712602017691726,0.0,0.36338556106489295,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5601390098979413,0.46535333552975916,0.0,0.0,0.70256176345792,0.0,0.0],[0.0,0.6600893504667112,0.0,0.0,0.0,0.8010944722172246,1.2540872680719115,0.0,0.0]]","Binomial,Poisson,Poisson,Geom,Bernoulli,Geom,Geom,Binomial,NB",0->1;0->5;0->6;1->3;1->6;1->8;2->3;2->7;3->6;3->7;4->5;5->8;6->7;6->8,0->1;0->5;0->6;0->8;1->3;1->6;1->8;2->3;2->7;2->8;3->7;5->8;6->3;6->7;7->8,
expanded,d,9,3200,1.5,9.0,3200,10,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,774498270355638764,8679837713242468224,6.459031099991989,,,,,0.5,0.923076923076923,0.0,,,,,,6.0,14.0,10.0,2.0,"Binomial,Poisson,Poisson,Geom,Bernoulli,Geom,Geom,Binomial,NB","[{""n"":16,""p"":0.6479839050902513},{""lam"":8.602669349380957},{""lam"":5.622464590697115},{""mean"":2.590593541080125,""p"":0.27850548622643023},{""p"":0.15176567953052747},{""mean"":2.178041928966204,""p"":0.31465915880011486},{""mean"":9.062837861180238,""p"":0.09937554532779813},{""n"":4,""p"":0.4503429716069276},{""p"":0.18273617825159993,""r"":4.746050439251819}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.3404488414596196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.2337495516808127,0.2077696362676607,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[1.474375478948757,0.0,0.0,0.0,0.6276097558147852,0.0,0.0,0.0,0.0],[0.6918458406903925,1.3712602017691726,0.0,0.36338556106489295,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5601390098979413,0.46535333552975916,0.0,0.0,0.70256176345792,0.0,0.0],[0.0,0.6600893504667112,0.0,0.0,0.0,0.8010944722172246,1.2540872680719115,0.0,0.0]]",,0->1;0->5;0->6;1->3;1->6;1->8;2->3;2->7;3->6;3->7;4->5;5->8;6->7;6->8,0->1;2->3;2->7;3->1;5->8;6->1;6->3;6->7;6->8;8->1,0--5;3--7
expanded,d,9,3200,1.5,9.0,3200,10,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,774498270355638764,8455091881244309990,0.9614547000091989,,,,,0.7333333333333334,0.7999999999999999,0.0,,,,,,11.0,14.0,16.0,0.0,"Binomial,Poisson,Poisson,Geom,Bernoulli,Geom,Geom,Binomial,NB","[{""n"":16,""p"":0.6479839050902513},{""lam"":8.602669349380957},{""lam"":5.622464590697115},{""mean"":2.590593541080125,""p"":0.27850548622643023},{""p"":0.15176567953052747},{""mean"":2.178041928966204,""p"":0.31465915880011486},{""mean"":9.062837861180238,""p"":0.09937554532779813},{""n"":4,""p"":0.4503429716069276},{""p"":0.18273617825159993,""r"":4.746050439251819}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.3404488414596196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.2337495516808127,0.2077696362676607,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[1.474375478948757,0.0,0.0,0.0,0.6276097558147852,0.0,0.0,0.0,0.0],[0.6918458406903925,1.3712602017691726,0.0,0.36338556106489295,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5601390098979413,0.46535333552975916,0.0,0.0,0.70256176345792,0.0,0.0],[0.0,0.6600893504667112,0.0,0.0,0.0,0.8010944722172246,1.2540872680719115,0.0,0.0]]",,0->1;0->5;0->6;1->3;1->6;1->8;2->3;2->7;3->6;3->7;4->5;5->8;6->7;6->8,0->1;0->5;0->7;1->3;1->6;1->7;1->8;2->3;2->7;3->6;3->7;5->6;5->8;6->7;8->3;8->6,
expanded,d,9,3200,1.5,9.0,3200,11,LibraryDP,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,10296184326286617357,8872610843282390164,90.99070249999932,90.98901879999903,0.001683700000285171,1971.0,169946.10704579653,1.0,1.0,1.0,0.8888888888888888,0.055638582440470076,0.055638582440470076,3.9537156067353654,0.055638582440470076,14.0,14.0,14.0,0.0,"NB,ZIP,Binomial,Bernoulli,NB,NB,Binomial,Geom,Geom","[{""p"":0.23724890559889625,""r"":6.405477883646929},{""lam"":8.983101738973005,""rho"":0.1643956301356521},{""n"":4,""p"":0.6164695333471805},{""p"":0.514038659678335},{""p"":0.2501741498550947,""r"":3.6909223697166684},{""p"":0.7726431795134616,""r"":2.2896433815726303},{""n"":17,""p"":0.5782847482721643},{""mean"":8.860374068343647,""p"":0.10141603077822997},{""mean"":2.3368020699058993,""p"":0.2996881382383585}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.25737675947187616,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.6907294163893689,0.0,0.0,0.0,0.0,0.0,0.0],[1.759103372898468,1.7497863773272018,0.6127074708285041,1.821254517321814,0.0,0.0,0.0,0.0,0.0],[0.0,0.3472445652729241,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.7692859618915306,0.8222593635689401,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,1.9400900892238422,0.0,0.0,0.0],[0.0,0.7710646218753041,0.0,0.0,1.8659147377791643,1.7842632137595082,0.9269683115204643,0.0,0.0]]","NB,ZIP,Binomial,Bernoulli,NB,Geom,Binomial,Geom,Geom",0->4;1->2;1->4;1->5;1->8;2->3;2->4;3->4;4->6;4->8;5->6;5->7;5->8;6->8,0->4;1->2;1->4;1->5;1->8;2->3;2->4;3->4;4->6;4->8;5->6;5->7;5->8;6->8,
expanded,d,9,3200,1.5,9.0,3200,11,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,10296184326286617357,18440763946700763899,2.254640200000722,2.245721999919624,0.008918200081097893,162.0,169997.42352412705,0.888888888888889,0.962962962962963,0.0,0.7777777777777778,,0.32939281999211917,15.045829125785357,0.45018855334564506,12.0,14.0,13.0,0.0,"NB,ZIP,Binomial,Bernoulli,NB,NB,Binomial,Geom,Geom","[{""p"":0.23724890559889625,""r"":6.405477883646929},{""lam"":8.983101738973005,""rho"":0.1643956301356521},{""n"":4,""p"":0.6164695333471805},{""p"":0.514038659678335},{""p"":0.2501741498550947,""r"":3.6909223697166684},{""p"":0.7726431795134616,""r"":2.2896433815726303},{""n"":17,""p"":0.5782847482721643},{""mean"":8.860374068343647,""p"":0.10141603077822997},{""mean"":2.3368020699058993,""p"":0.2996881382383585}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.25737675947187616,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.6907294163893689,0.0,0.0,0.0,0.0,0.0,0.0],[1.759103372898468,1.7497863773272018,0.6127074708285041,1.821254517321814,0.0,0.0,0.0,0.0,0.0],[0.0,0.3472445652729241,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.7692859618915306,0.8222593635689401,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,1.9400900892238422,0.0,0.0,0.0],[0.0,0.7710646218753041,0.0,0.0,1.8659147377791643,1.7842632137595082,0.9269683115204643,0.0,0.0]]","NB,ZIP,Binomial,Bernoulli,NB,Geom,Binomial,Geom,NB",0->4;1->2;1->4;1->5;1->8;2->3;2->4;3->4;4->6;4->8;5->6;5->7;5->8;6->8,0->4;1->2;1->4;1->5;1->8;2->3;2->4;3->4;4->6;4->8;5->7;5->8;8->6,
expanded,d,9,3200,1.5,9.0,3200,11,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,10296184326286617357,3102771580619285746,9.713002199991024,9.711255999995046,0.001746199995977804,1971.0,169947.5845858193,1.0,1.0,1.0,1.0,0.055638582440470076,0.055638582440470076,3.9537156067353654,0.055638582440470076,14.0,14.0,14.0,0.0,"NB,ZIP,Binomial,Bernoulli,NB,NB,Binomial,Geom,Geom","[{""p"":0.23724890559889625,""r"":6.405477883646929},{""lam"":8.983101738973005,""rho"":0.1643956301356521},{""n"":4,""p"":0.6164695333471805},{""p"":0.514038659678335},{""p"":0.2501741498550947,""r"":3.6909223697166684},{""p"":0.7726431795134616,""r"":2.2896433815726303},{""n"":17,""p"":0.5782847482721643},{""mean"":8.860374068343647,""p"":0.10141603077822997},{""mean"":2.3368020699058993,""p"":0.2996881382383585}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.25737675947187616,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.6907294163893689,0.0,0.0,0.0,0.0,0.0,0.0],[1.759103372898468,1.7497863773272018,0.6127074708285041,1.821254517321814,0.0,0.0,0.0,0.0,0.0],[0.0,0.3472445652729241,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.7692859618915306,0.8222593635689401,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,1.9400900892238422,0.0,0.0,0.0],[0.0,0.7710646218753041,0.0,0.0,1.8659147377791643,1.7842632137595082,0.9269683115204643,0.0,0.0]]","NB,ZIP,Binomial,Bernoulli,NB,NB,Binomial,Geom,Geom",0->4;1->2;1->4;1->5;1->8;2->3;2->4;3->4;4->6;4->8;5->6;5->7;5->8;6->8,0->4;1->2;1->4;1->5;1->8;2->3;2->4;3->4;4->6;4->8;5->6;5->7;5->8;6->8,
expanded,d,9,3200,1.5,9.0,3200,11,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,10296184326286617357,1230194051088127156,15.77800340000249,,,,,0.0,0.782608695652174,0.0,,,,,,0.0,14.0,0.0,9.0,"NB,ZIP,Binomial,Bernoulli,NB,NB,Binomial,Geom,Geom","[{""p"":0.23724890559889625,""r"":6.405477883646929},{""lam"":8.983101738973005,""rho"":0.1643956301356521},{""n"":4,""p"":0.6164695333471805},{""p"":0.514038659678335},{""p"":0.2501741498550947,""r"":3.6909223697166684},{""p"":0.7726431795134616,""r"":2.2896433815726303},{""n"":17,""p"":0.5782847482721643},{""mean"":8.860374068343647,""p"":0.10141603077822997},{""mean"":2.3368020699058993,""p"":0.2996881382383585}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.25737675947187616,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.6907294163893689,0.0,0.0,0.0,0.0,0.0,0.0],[1.759103372898468,1.7497863773272018,0.6127074708285041,1.821254517321814,0.0,0.0,0.0,0.0,0.0],[0.0,0.3472445652729241,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.7692859618915306,0.8222593635689401,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,1.9400900892238422,0.0,0.0,0.0],[0.0,0.7710646218753041,0.0,0.0,1.8659147377791643,1.7842632137595082,0.9269683115204643,0.0,0.0]]",,0->4;1->2;1->4;1->5;1->8;2->3;2->4;3->4;4->6;4->8;5->6;5->7;5->8;6->8,,0--4;1--2;1--5;1--8;2--3;4--6;4--8;5--7;6--8
expanded,d,9,3200,1.5,9.0,3200,11,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5555555555555556,12,10296184326286617357,7856509783388717840,3.5729791000048863,,,,,0.5789473684210527,0.7368421052631579,0.0,,,,,,11.0,14.0,24.0,0.0,"NB,ZIP,Binomial,Bernoulli,NB,NB,Binomial,Geom,Geom","[{""p"":0.23724890559889625,""r"":6.405477883646929},{""lam"":8.983101738973005,""rho"":0.1643956301356521},{""n"":4,""p"":0.6164695333471805},{""p"":0.514038659678335},{""p"":0.2501741498550947,""r"":3.6909223697166684},{""p"":0.7726431795134616,""r"":2.2896433815726303},{""n"":17,""p"":0.5782847482721643},{""mean"":8.860374068343647,""p"":0.10141603077822997},{""mean"":2.3368020699058993,""p"":0.2996881382383585}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.25737675947187616,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.6907294163893689,0.0,0.0,0.0,0.0,0.0,0.0],[1.759103372898468,1.7497863773272018,0.6127074708285041,1.821254517321814,0.0,0.0,0.0,0.0,0.0],[0.0,0.3472445652729241,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.7692859618915306,0.8222593635689401,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,1.9400900892238422,0.0,0.0,0.0],[0.0,0.7710646218753041,0.0,0.0,1.8659147377791643,1.7842632137595082,0.9269683115204643,0.0,0.0]]",,0->4;1->2;1->4;1->5;1->8;2->3;2->4;3->4;4->6;4->8;5->6;5->7;5->8;6->8,1->0;1->4;1->5;1->6;1->7;1->8;2->0;2->1;2->3;2->4;2->8;3->0;3->4;3->8;4->0;4->8;5->4;5->6;5->7;5->8;6->4;6->8;7->6;7->8,
