regime,sweep,sweep_value,d,N,average_in_degree,method,metric,N_total,N_nonNA,NA_rate,mean,sd,se,ci95_low,ci95_high
extended,sample_size,200.0,8,200,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,16.256417509912488,14.466359691903856,1.4466359691903856,13.421011010299331,19.091824009525645
extended,sample_size,200.0,8,200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,25.909497591363465,27.36320146640326,2.736320146640326,20.546310103948425,31.272685078778505
extended,sample_size,200.0,8,200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,15.510759572705282,11.588713435680988,1.1588713435680986,13.23937173931181,17.782147406098755
extended,sample_size,400.0,8,400,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,13.25452360854956,9.711679966461707,0.9711679966461708,11.351034335123066,15.158012881976054
extended,sample_size,400.0,8,400,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,21.216533646408223,19.069473194316256,1.906947319431625,17.478916900322236,24.95415039249421
extended,sample_size,400.0,8,400,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,12.88999539964706,6.941948803170539,0.6941948803170539,11.529373434225636,14.250617365068486
extended,sample_size,800.0,8,800,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,9.282906092849524,5.689334796787307,0.5689334796787306,8.167796472679212,10.398015713019836
extended,sample_size,800.0,8,800,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,20.464024381342828,23.532392613718077,2.353239261371807,15.851675429054088,25.07637333363157
extended,sample_size,800.0,8,800,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,8.880543401276853,5.220990380852649,0.5220990380852649,7.857229286629733,9.903857515923972
extended,sample_size,1600.0,8,1600,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,6.48428582541808,3.419659541293414,0.3419659541293414,5.81403255532457,7.154539095511589
extended,sample_size,1600.0,8,1600,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,14.536942409235548,18.368399311040324,1.8368399311040324,10.936736144271643,18.13714867419945
extended,sample_size,1600.0,8,1600,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,6.463046607584475,3.4477396620344054,0.3447739662034405,5.787289633825731,7.138803581343218
extended,sample_size,3200.0,8,3200,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,5.0366292507033465,3.084736590016993,0.3084736590016993,4.432020879060016,5.641237622346678
extended,sample_size,3200.0,8,3200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,14.990626706859912,22.010113280947515,2.201011328094752,10.6766445037942,19.304608909925623
extended,sample_size,3200.0,8,3200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,4.984468418280544,3.0646412634538467,0.3064641263453846,4.383798730643591,5.585138105917498
extended,sample_size,6400.0,8,6400,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,3.5553223415250024,2.051504103783911,0.205150410378391,3.153227537183356,3.957417145866649
extended,sample_size,6400.0,8,6400,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,12.909046258753138,21.500410534281063,2.1500410534281063,8.69496579403405,17.123126723472225
extended,sample_size,6400.0,8,6400,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,3.58465374277596,2.05369309604383,0.205369309604383,3.182129895951369,3.987177589600551
extended,sample_size,10000.0,8,10000,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,2.7369999251104007,1.6487565960695407,0.164875659606954,2.413843632280771,3.0601562179400306
extended,sample_size,10000.0,8,10000,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,12.442574146389564,20.959578547152773,2.095957854715277,8.33449675114762,16.55065154163151
extended,sample_size,10000.0,8,10000,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,2.734093049784138,1.650588438830581,0.165058843883058,2.410577715773344,3.0576083837949315
extended,average_in_degree,1.0,8,3200,1.0,LibraryDP,alpha_mape_recomputed,100,100,0.0,4.533696054436826,3.981473905944898,0.3981473905944898,3.7533271688716257,5.314064940002026
extended,average_in_degree,1.0,8,3200,1.0,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,6.260827801260494,7.133521145463574,0.7133521145463574,4.862657656749634,7.658997945771355
extended,average_in_degree,1.0,8,3200,1.0,OracleDP,alpha_mape_recomputed,100,100,0.0,4.543076142739844,4.029194873416471,0.4029194873416471,3.753353947550216,5.332798337929472
extended,average_in_degree,1.5,8,3200,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,5.0366292507033465,3.084736590016993,0.3084736590016993,4.432020879060016,5.641237622346678
extended,average_in_degree,1.5,8,3200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,14.990626706859912,22.010113280947515,2.201011328094752,10.6766445037942,19.304608909925623
