alpha_regime,sweep,N,anchor_d,anchor_N,kbar_in,d,method,true_family,selected_family,count,row_rate
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,ZIP,Geom,16,0.1290322580645161
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,ZIP,Binomial,0,0.0
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,ZIP,Bernoulli,4,0.032258064516129
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Geom,Poisson,3,0.0205479452054794
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Geom,NB,38,0.2602739726027397
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Geom,ZIP,1,0.0068493150684931
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Geom,Geom,103,0.7054794520547946
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Geom,Binomial,0,0.0
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Geom,Bernoulli,1,0.0068493150684931
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Binomial,Poisson,36,0.2903225806451613
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Binomial,NB,5,0.0403225806451612
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Binomial,ZIP,0,0.0
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Binomial,Geom,1,0.0080645161290322
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Binomial,Binomial,76,0.6129032258064516
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Binomial,Bernoulli,6,0.0483870967741935
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Bernoulli,Poisson,24,0.1726618705035971
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Bernoulli,NB,15,0.1079136690647482
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Bernoulli,ZIP,1,0.0071942446043165
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Bernoulli,Geom,15,0.1079136690647482
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Bernoulli,Binomial,2,0.014388489208633
expanded,N,400.0,8,400,1.5,8,LibraryGreedy,Bernoulli,Bernoulli,82,0.5899280575539568
expanded,N,400.0,8,400,1.5,8,OracleDP,Poisson,Poisson,119,1.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Poisson,NB,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Poisson,ZIP,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Poisson,Geom,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Poisson,Binomial,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Poisson,Bernoulli,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,NB,Poisson,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,NB,NB,148,1.0
expanded,N,400.0,8,400,1.5,8,OracleDP,NB,ZIP,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,NB,Geom,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,NB,Binomial,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,NB,Bernoulli,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,ZIP,Poisson,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,ZIP,NB,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,ZIP,ZIP,124,1.0
expanded,N,400.0,8,400,1.5,8,OracleDP,ZIP,Geom,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,ZIP,Binomial,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,ZIP,Bernoulli,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Geom,Poisson,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Geom,NB,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Geom,ZIP,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Geom,Geom,146,1.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Geom,Binomial,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Geom,Bernoulli,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Binomial,Poisson,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Binomial,NB,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Binomial,ZIP,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Binomial,Geom,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Binomial,Binomial,124,1.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Binomial,Bernoulli,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Bernoulli,Poisson,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Bernoulli,NB,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Bernoulli,ZIP,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Bernoulli,Geom,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Bernoulli,Binomial,0,0.0
expanded,N,400.0,8,400,1.5,8,OracleDP,Bernoulli,Bernoulli,139,1.0
expanded,N,800.0,8,800,1.5,8,LibraryDP,Poisson,Poisson,105,0.8823529411764706
expanded,N,800.0,8,800,1.5,8,LibraryDP,Poisson,NB,10,0.0840336134453781
expanded,N,800.0,8,800,1.5,8,LibraryDP,Poisson,ZIP,0,0.0
expanded,N,800.0,8,800,1.5,8,LibraryDP,Poisson,Geom,1,0.0084033613445378
expanded,N,800.0,8,800,1.5,8,LibraryDP,Poisson,Binomial,2,0.0168067226890756
expanded,N,800.0,8,800,1.5,8,LibraryDP,Poisson,Bernoulli,1,0.0084033613445378
expanded,N,800.0,8,800,1.5,8,LibraryDP,NB,Poisson,17,0.1148648648648648
expanded,N,800.0,8,800,1.5,8,LibraryDP,NB,NB,112,0.7567567567567568
expanded,N,800.0,8,800,1.5,8,LibraryDP,NB,ZIP,2,0.0135135135135135
expanded,N,800.0,8,800,1.5,8,LibraryDP,NB,Geom,9,0.0608108108108108
expanded,N,800.0,8,800,1.5,8,LibraryDP,NB,Binomial,2,0.0135135135135135
expanded,N,800.0,8,800,1.5,8,LibraryDP,NB,Bernoulli,6,0.0405405405405405
expanded,N,800.0,8,800,1.5,8,LibraryDP,ZIP,Poisson,7,0.0564516129032258
expanded,N,800.0,8,800,1.5,8,LibraryDP,ZIP,NB,14,0.1129032258064516
expanded,N,800.0,8,800,1.5,8,LibraryDP,ZIP,ZIP,94,0.7580645161290323
expanded,N,800.0,8,800,1.5,8,LibraryDP,ZIP,Geom,6,0.0483870967741935
expanded,N,800.0,8,800,1.5,8,LibraryDP,ZIP,Binomial,0,0.0
expanded,N,800.0,8,800,1.5,8,LibraryDP,ZIP,Bernoulli,3,0.0241935483870967
expanded,N,800.0,8,800,1.5,8,LibraryDP,Geom,Poisson,0,0.0
expanded,N,800.0,8,800,1.5,8,LibraryDP,Geom,NB,35,0.2397260273972602
expanded,N,800.0,8,800,1.5,8,LibraryDP,Geom,ZIP,2,0.0136986301369863
expanded,N,800.0,8,800,1.5,8,LibraryDP,Geom,Geom,107,0.7328767123287672
expanded,N,800.0,8,800,1.5,8,LibraryDP,Geom,Binomial,0,0.0
expanded,N,800.0,8,800,1.5,8,LibraryDP,Geom,Bernoulli,2,0.0136986301369863
expanded,N,800.0,8,800,1.5,8,LibraryDP,Binomial,Poisson,24,0.1935483870967742
expanded,N,800.0,8,800,1.5,8,LibraryDP,Binomial,NB,8,0.064516129032258
expanded,N,800.0,8,800,1.5,8,LibraryDP,Binomial,ZIP,0,0.0
expanded,N,800.0,8,800,1.5,8,LibraryDP,Binomial,Geom,1,0.0080645161290322
expanded,N,800.0,8,800,1.5,8,LibraryDP,Binomial,Binomial,85,0.6854838709677419
expanded,N,800.0,8,800,1.5,8,LibraryDP,Binomial,Bernoulli,6,0.0483870967741935
expanded,N,800.0,8,800,1.5,8,LibraryDP,Bernoulli,Poisson,18,0.1294964028776978
expanded,N,800.0,8,800,1.5,8,LibraryDP,Bernoulli,NB,13,0.0935251798561151
expanded,N,800.0,8,800,1.5,8,LibraryDP,Bernoulli,ZIP,1,0.0071942446043165
expanded,N,800.0,8,800,1.5,8,LibraryDP,Bernoulli,Geom,11,0.079136690647482
expanded,N,800.0,8,800,1.5,8,LibraryDP,Bernoulli,Binomial,2,0.014388489208633
expanded,N,800.0,8,800,1.5,8,LibraryDP,Bernoulli,Bernoulli,94,0.6762589928057554
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Poisson,Poisson,95,0.7983193277310925
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Poisson,NB,10,0.0840336134453781
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Poisson,ZIP,0,0.0
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Poisson,Geom,1,0.0084033613445378
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Poisson,Binomial,11,0.0924369747899159
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Poisson,Bernoulli,2,0.0168067226890756
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,NB,Poisson,24,0.1621621621621621
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,NB,NB,103,0.6959459459459459
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,NB,ZIP,3,0.0202702702702702
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,NB,Geom,13,0.0878378378378378
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,NB,Binomial,2,0.0135135135135135
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,NB,Bernoulli,3,0.0202702702702702
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,ZIP,Poisson,9,0.0725806451612903
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,ZIP,NB,18,0.1451612903225806
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,ZIP,ZIP,86,0.6935483870967742
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,ZIP,Geom,7,0.0564516129032258
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,ZIP,Binomial,0,0.0
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,ZIP,Bernoulli,4,0.032258064516129
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Geom,Poisson,2,0.0136986301369863
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Geom,NB,26,0.1780821917808219
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Geom,ZIP,1,0.0068493150684931
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Geom,Geom,112,0.7671232876712328
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Geom,Binomial,1,0.0068493150684931
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Geom,Bernoulli,4,0.0273972602739726
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Binomial,Poisson,23,0.1854838709677419
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Binomial,NB,10,0.0806451612903225
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Binomial,ZIP,1,0.0080645161290322
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Binomial,Geom,1,0.0080645161290322
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Binomial,Binomial,84,0.6774193548387096
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Binomial,Bernoulli,5,0.0403225806451612
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Bernoulli,Poisson,17,0.1223021582733813
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Bernoulli,NB,19,0.1366906474820144
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Bernoulli,ZIP,2,0.014388489208633
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Bernoulli,Geom,10,0.0719424460431654
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Bernoulli,Binomial,2,0.014388489208633
expanded,N,800.0,8,800,1.5,8,LibraryGreedy,Bernoulli,Bernoulli,89,0.6402877697841727
expanded,N,800.0,8,800,1.5,8,OracleDP,Poisson,Poisson,119,1.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Poisson,NB,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Poisson,ZIP,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Poisson,Geom,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Poisson,Binomial,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Poisson,Bernoulli,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,NB,Poisson,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,NB,NB,148,1.0
expanded,N,800.0,8,800,1.5,8,OracleDP,NB,ZIP,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,NB,Geom,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,NB,Binomial,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,NB,Bernoulli,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,ZIP,Poisson,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,ZIP,NB,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,ZIP,ZIP,124,1.0
expanded,N,800.0,8,800,1.5,8,OracleDP,ZIP,Geom,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,ZIP,Binomial,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,ZIP,Bernoulli,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Geom,Poisson,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Geom,NB,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Geom,ZIP,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Geom,Geom,146,1.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Geom,Binomial,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Geom,Bernoulli,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Binomial,Poisson,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Binomial,NB,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Binomial,ZIP,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Binomial,Geom,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Binomial,Binomial,124,1.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Binomial,Bernoulli,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Bernoulli,Poisson,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Bernoulli,NB,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Bernoulli,ZIP,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Bernoulli,Geom,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Bernoulli,Binomial,0,0.0
expanded,N,800.0,8,800,1.5,8,OracleDP,Bernoulli,Bernoulli,139,1.0
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Poisson,Poisson,108,0.907563025210084
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Poisson,NB,8,0.0672268907563025
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Poisson,ZIP,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Poisson,Geom,2,0.0168067226890756
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Poisson,Binomial,1,0.0084033613445378
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Poisson,Bernoulli,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,NB,Poisson,17,0.1148648648648648
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,NB,NB,116,0.7837837837837838
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,NB,ZIP,4,0.027027027027027
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,NB,Geom,4,0.027027027027027
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,NB,Binomial,1,0.0067567567567567
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,NB,Bernoulli,6,0.0405405405405405
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,ZIP,Poisson,4,0.032258064516129
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,ZIP,NB,12,0.0967741935483871
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,ZIP,ZIP,97,0.782258064516129
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,ZIP,Geom,11,0.0887096774193548
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,ZIP,Binomial,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,ZIP,Bernoulli,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Geom,Poisson,1,0.0068493150684931
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Geom,NB,36,0.2465753424657534
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Geom,ZIP,1,0.0068493150684931
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Geom,Geom,105,0.7191780821917808
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Geom,Binomial,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Geom,Bernoulli,3,0.0205479452054794
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Binomial,Poisson,20,0.1612903225806451
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Binomial,NB,7,0.0564516129032258
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Binomial,ZIP,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Binomial,Geom,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Binomial,Binomial,92,0.7419354838709677
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Binomial,Bernoulli,5,0.0403225806451612
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Bernoulli,Poisson,13,0.0935251798561151
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Bernoulli,NB,11,0.079136690647482
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Bernoulli,ZIP,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Bernoulli,Geom,14,0.1007194244604316
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Bernoulli,Binomial,2,0.014388489208633
expanded,N,1600.0,8,1600,1.5,8,LibraryDP,Bernoulli,Bernoulli,99,0.7122302158273381
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Poisson,Poisson,97,0.8151260504201681
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Poisson,NB,11,0.0924369747899159
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Poisson,ZIP,1,0.0084033613445378
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Poisson,Geom,2,0.0168067226890756
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Poisson,Binomial,5,0.042016806722689
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Poisson,Bernoulli,3,0.0252100840336134
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,NB,Poisson,22,0.1486486486486486
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,NB,NB,106,0.7162162162162162
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,NB,ZIP,4,0.027027027027027
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,NB,Geom,7,0.0472972972972973
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,NB,Binomial,2,0.0135135135135135
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,NB,Bernoulli,7,0.0472972972972973
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,ZIP,Poisson,7,0.0564516129032258
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,ZIP,NB,15,0.1209677419354838
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,ZIP,ZIP,89,0.717741935483871
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,ZIP,Geom,11,0.0887096774193548
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,ZIP,Binomial,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,ZIP,Bernoulli,2,0.0161290322580645
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Geom,Poisson,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Geom,NB,33,0.2260273972602739
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Geom,ZIP,1,0.0068493150684931
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Geom,Geom,110,0.7534246575342466
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Geom,Binomial,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Geom,Bernoulli,2,0.0136986301369863
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Binomial,Poisson,25,0.2016129032258064
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Binomial,NB,5,0.0403225806451612
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Binomial,ZIP,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Binomial,Geom,1,0.0080645161290322
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Binomial,Binomial,91,0.7338709677419355
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Binomial,Bernoulli,2,0.0161290322580645
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Bernoulli,Poisson,10,0.0719424460431654
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Bernoulli,NB,17,0.1223021582733813
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Bernoulli,ZIP,0,0.0
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Bernoulli,Geom,14,0.1007194244604316
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Bernoulli,Binomial,3,0.0215827338129496
expanded,N,1600.0,8,1600,1.5,8,LibraryGreedy,Bernoulli,Bernoulli,95,0.6834532374100719
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Poisson,Poisson,119,1.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Poisson,NB,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Poisson,ZIP,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Poisson,Geom,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Poisson,Binomial,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Poisson,Bernoulli,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,NB,Poisson,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,NB,NB,148,1.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,NB,ZIP,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,NB,Geom,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,NB,Binomial,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,NB,Bernoulli,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,ZIP,Poisson,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,ZIP,NB,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,ZIP,ZIP,124,1.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,ZIP,Geom,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,ZIP,Binomial,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,ZIP,Bernoulli,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Geom,Poisson,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Geom,NB,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Geom,ZIP,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Geom,Geom,146,1.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Geom,Binomial,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Geom,Bernoulli,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Binomial,Poisson,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Binomial,NB,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Binomial,ZIP,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Binomial,Geom,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Binomial,Binomial,124,1.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Binomial,Bernoulli,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Bernoulli,Poisson,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Bernoulli,NB,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Bernoulli,ZIP,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Bernoulli,Geom,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Bernoulli,Binomial,0,0.0
expanded,N,1600.0,8,1600,1.5,8,OracleDP,Bernoulli,Bernoulli,139,1.0
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Poisson,Poisson,107,0.8991596638655462
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Poisson,NB,8,0.0672268907563025
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Poisson,ZIP,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Poisson,Geom,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Poisson,Binomial,3,0.0252100840336134
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Poisson,Bernoulli,1,0.0084033613445378
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,NB,Poisson,18,0.1216216216216216
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,NB,NB,124,0.8378378378378378
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,NB,ZIP,1,0.0067567567567567
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,NB,Geom,1,0.0067567567567567
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,NB,Binomial,1,0.0067567567567567
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,NB,Bernoulli,3,0.0202702702702702
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,ZIP,Poisson,3,0.0241935483870967
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,ZIP,NB,12,0.0967741935483871
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,ZIP,ZIP,98,0.7903225806451613
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,ZIP,Geom,9,0.0725806451612903
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,ZIP,Binomial,1,0.0080645161290322
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,ZIP,Bernoulli,1,0.0080645161290322
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Geom,Poisson,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Geom,NB,40,0.273972602739726
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Geom,ZIP,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Geom,Geom,101,0.6917808219178082
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Geom,Binomial,1,0.0068493150684931
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Geom,Bernoulli,4,0.0273972602739726
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Binomial,Poisson,16,0.1290322580645161
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Binomial,NB,10,0.0806451612903225
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Binomial,ZIP,0,0.0
