alpha_regime,sweep,anchor_d,anchor_N,kbar_in,d,method,true_family,selected_family,count,row_rate
common,d,10,3200,1.5,10.0,LibraryDP,Geom,ZIP,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Geom,Geom,141,0.844311377245509
common,d,10,3200,1.5,10.0,LibraryDP,Geom,Binomial,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Geom,Bernoulli,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Binomial,Poisson,13,0.0778443113772455
common,d,10,3200,1.5,10.0,LibraryDP,Binomial,NB,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Binomial,ZIP,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Binomial,Geom,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Binomial,Binomial,153,0.9161676646706588
common,d,10,3200,1.5,10.0,LibraryDP,Binomial,Bernoulli,1,0.0059880239520958
common,d,10,3200,1.5,10.0,LibraryDP,Bernoulli,Poisson,24,0.1403508771929824
common,d,10,3200,1.5,10.0,LibraryDP,Bernoulli,NB,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Bernoulli,ZIP,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Bernoulli,Geom,5,0.0292397660818713
common,d,10,3200,1.5,10.0,LibraryDP,Bernoulli,Binomial,0,0.0
common,d,10,3200,1.5,10.0,LibraryDP,Bernoulli,Bernoulli,142,0.8304093567251462
common,d,10,3200,1.5,10.0,LibraryGreedy,Poisson,Poisson,173,0.9664804469273744
common,d,10,3200,1.5,10.0,LibraryGreedy,Poisson,NB,1,0.0055865921787709
common,d,10,3200,1.5,10.0,LibraryGreedy,Poisson,ZIP,0,0.0
common,d,10,3200,1.5,10.0,LibraryGreedy,Poisson,Geom,0,0.0
common,d,10,3200,1.5,10.0,LibraryGreedy,Poisson,Binomial,5,0.0279329608938547
common,d,10,3200,1.5,10.0,LibraryGreedy,Poisson,Bernoulli,0,0.0
common,d,10,3200,1.5,10.0,LibraryGreedy,NB,Poisson,12,0.0710059171597633
common,d,10,3200,1.5,10.0,LibraryGreedy,NB,NB,150,0.8875739644970414
common,d,10,3200,1.5,10.0,LibraryGreedy,NB,ZIP,4,0.0236686390532544
common,d,10,3200,1.5,10.0,LibraryGreedy,NB,Geom,2,0.0118343195266272
common,d,10,3200,1.5,10.0,LibraryGreedy,NB,Binomial,1,0.0059171597633136
common,d,10,3200,1.5,10.0,LibraryGreedy,NB,Bernoulli,0,0.0
common,d,10,3200,1.5,10.0,LibraryGreedy,ZIP,Poisson,1,0.0068027210884353
common,d,10,3200,1.5,10.0,LibraryGreedy,ZIP,NB,6,0.0408163265306122
common,d,10,3200,1.5,10.0,LibraryGreedy,ZIP,ZIP,136,0.9251700680272108
common,d,10,3200,1.5,10.0,LibraryGreedy,ZIP,Geom,4,0.0272108843537414
common,d,10,3200,1.5,10.0,LibraryGreedy,ZIP,Binomial,0,0.0
common,d,10,3200,1.5,10.0,LibraryGreedy,ZIP,Bernoulli,0,0.0
common,d,10,3200,1.5,10.0,LibraryGreedy,Geom,Poisson,1,0.0059880239520958
common,d,10,3200,1.5,10.0,LibraryGreedy,Geom,NB,27,0.1616766467065868
common,d,10,3200,1.5,10.0,LibraryGreedy,Geom,ZIP,0,0.0
common,d,10,3200,1.5,10.0,LibraryGreedy,Geom,Geom,138,0.8263473053892215
common,d,10,3200,1.5,10.0,LibraryGreedy,Geom,Binomial,0,0.0
common,d,10,3200,1.5,10.0,LibraryGreedy,Geom,Bernoulli,1,0.0059880239520958
common,d,10,3200,1.5,10.0,LibraryGreedy,Binomial,Poisson,12,0.0718562874251497
common,d,10,3200,1.5,10.0,LibraryGreedy,Binomial,NB,3,0.0179640718562874
common,d,10,3200,1.5,10.0,LibraryGreedy,Binomial,ZIP,0,0.0
common,d,10,3200,1.5,10.0,LibraryGreedy,Binomial,Geom,0,0.0
common,d,10,3200,1.5,10.0,LibraryGreedy,Binomial,Binomial,150,0.8982035928143712
common,d,10,3200,1.5,10.0,LibraryGreedy,Binomial,Bernoulli,2,0.0119760479041916
common,d,10,3200,1.5,10.0,LibraryGreedy,Bernoulli,Poisson,25,0.1461988304093567
common,d,10,3200,1.5,10.0,LibraryGreedy,Bernoulli,NB,6,0.0350877192982456
common,d,10,3200,1.5,10.0,LibraryGreedy,Bernoulli,ZIP,0,0.0
common,d,10,3200,1.5,10.0,LibraryGreedy,Bernoulli,Geom,6,0.0350877192982456
common,d,10,3200,1.5,10.0,LibraryGreedy,Bernoulli,Binomial,0,0.0
common,d,10,3200,1.5,10.0,LibraryGreedy,Bernoulli,Bernoulli,134,0.783625730994152
common,d,10,3200,1.5,10.0,OracleDP,Poisson,Poisson,179,1.0
common,d,10,3200,1.5,10.0,OracleDP,Poisson,NB,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Poisson,ZIP,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Poisson,Geom,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Poisson,Binomial,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Poisson,Bernoulli,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,NB,Poisson,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,NB,NB,169,1.0
common,d,10,3200,1.5,10.0,OracleDP,NB,ZIP,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,NB,Geom,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,NB,Binomial,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,NB,Bernoulli,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,ZIP,Poisson,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,ZIP,NB,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,ZIP,ZIP,147,1.0
common,d,10,3200,1.5,10.0,OracleDP,ZIP,Geom,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,ZIP,Binomial,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,ZIP,Bernoulli,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Geom,Poisson,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Geom,NB,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Geom,ZIP,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Geom,Geom,167,1.0
common,d,10,3200,1.5,10.0,OracleDP,Geom,Binomial,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Geom,Bernoulli,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Binomial,Poisson,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Binomial,NB,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Binomial,ZIP,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Binomial,Geom,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Binomial,Binomial,167,1.0
common,d,10,3200,1.5,10.0,OracleDP,Binomial,Bernoulli,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Bernoulli,Poisson,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Bernoulli,NB,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Bernoulli,ZIP,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Bernoulli,Geom,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Bernoulli,Binomial,0,0.0
common,d,10,3200,1.5,10.0,OracleDP,Bernoulli,Bernoulli,171,1.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Poisson,Poisson,68,1.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Poisson,NB,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Poisson,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Poisson,Geom,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Poisson,Binomial,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Poisson,Bernoulli,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,NB,Poisson,12,0.1666666666666666
expanded,d,4,3200,1.5,4.0,LibraryDP,NB,NB,59,0.8194444444444444
expanded,d,4,3200,1.5,4.0,LibraryDP,NB,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,NB,Geom,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,NB,Binomial,1,0.0138888888888888
expanded,d,4,3200,1.5,4.0,LibraryDP,NB,Bernoulli,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,ZIP,Poisson,5,0.0684931506849315
expanded,d,4,3200,1.5,4.0,LibraryDP,ZIP,NB,2,0.0273972602739726
expanded,d,4,3200,1.5,4.0,LibraryDP,ZIP,ZIP,64,0.8767123287671232
expanded,d,4,3200,1.5,4.0,LibraryDP,ZIP,Geom,2,0.0273972602739726
expanded,d,4,3200,1.5,4.0,LibraryDP,ZIP,Binomial,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,ZIP,Bernoulli,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Geom,Poisson,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Geom,NB,12,0.2
expanded,d,4,3200,1.5,4.0,LibraryDP,Geom,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Geom,Geom,48,0.8
expanded,d,4,3200,1.5,4.0,LibraryDP,Geom,Binomial,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Geom,Bernoulli,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Binomial,Poisson,13,0.2
expanded,d,4,3200,1.5,4.0,LibraryDP,Binomial,NB,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Binomial,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Binomial,Geom,3,0.0461538461538461
expanded,d,4,3200,1.5,4.0,LibraryDP,Binomial,Binomial,49,0.7538461538461538
expanded,d,4,3200,1.5,4.0,LibraryDP,Binomial,Bernoulli,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Bernoulli,Poisson,1,0.0161290322580645
expanded,d,4,3200,1.5,4.0,LibraryDP,Bernoulli,NB,1,0.0161290322580645
expanded,d,4,3200,1.5,4.0,LibraryDP,Bernoulli,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Bernoulli,Geom,4,0.064516129032258
expanded,d,4,3200,1.5,4.0,LibraryDP,Bernoulli,Binomial,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryDP,Bernoulli,Bernoulli,56,0.9032258064516128
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Poisson,Poisson,52,0.7647058823529411
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Poisson,NB,4,0.0588235294117647
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Poisson,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Poisson,Geom,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Poisson,Binomial,8,0.1176470588235294
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Poisson,Bernoulli,4,0.0588235294117647
expanded,d,4,3200,1.5,4.0,LibraryGreedy,NB,Poisson,12,0.1666666666666666
expanded,d,4,3200,1.5,4.0,LibraryGreedy,NB,NB,52,0.7222222222222222
expanded,d,4,3200,1.5,4.0,LibraryGreedy,NB,ZIP,1,0.0138888888888888
expanded,d,4,3200,1.5,4.0,LibraryGreedy,NB,Geom,3,0.0416666666666666
expanded,d,4,3200,1.5,4.0,LibraryGreedy,NB,Binomial,3,0.0416666666666666
expanded,d,4,3200,1.5,4.0,LibraryGreedy,NB,Bernoulli,1,0.0138888888888888
expanded,d,4,3200,1.5,4.0,LibraryGreedy,ZIP,Poisson,1,0.0136986301369863
expanded,d,4,3200,1.5,4.0,LibraryGreedy,ZIP,NB,10,0.136986301369863
expanded,d,4,3200,1.5,4.0,LibraryGreedy,ZIP,ZIP,55,0.7534246575342466
expanded,d,4,3200,1.5,4.0,LibraryGreedy,ZIP,Geom,6,0.0821917808219178
expanded,d,4,3200,1.5,4.0,LibraryGreedy,ZIP,Binomial,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryGreedy,ZIP,Bernoulli,1,0.0136986301369863
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Geom,Poisson,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Geom,NB,16,0.2666666666666666
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Geom,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Geom,Geom,42,0.7
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Geom,Binomial,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Geom,Bernoulli,2,0.0333333333333333
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Binomial,Poisson,11,0.1692307692307692
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Binomial,NB,6,0.0923076923076923
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Binomial,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Binomial,Geom,2,0.0307692307692307
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Binomial,Binomial,46,0.7076923076923077
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Binomial,Bernoulli,0,0.0
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Bernoulli,Poisson,6,0.0967741935483871
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Bernoulli,NB,2,0.032258064516129
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Bernoulli,ZIP,2,0.032258064516129
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Bernoulli,Geom,5,0.0806451612903225
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Bernoulli,Binomial,1,0.0161290322580645
expanded,d,4,3200,1.5,4.0,LibraryGreedy,Bernoulli,Bernoulli,46,0.7419354838709677
expanded,d,4,3200,1.5,4.0,OracleDP,Poisson,Poisson,68,1.0
expanded,d,4,3200,1.5,4.0,OracleDP,Poisson,NB,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Poisson,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Poisson,Geom,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Poisson,Binomial,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Poisson,Bernoulli,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,NB,Poisson,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,NB,NB,72,1.0
expanded,d,4,3200,1.5,4.0,OracleDP,NB,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,NB,Geom,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,NB,Binomial,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,NB,Bernoulli,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,ZIP,Poisson,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,ZIP,NB,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,ZIP,ZIP,73,1.0
expanded,d,4,3200,1.5,4.0,OracleDP,ZIP,Geom,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,ZIP,Binomial,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,ZIP,Bernoulli,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Geom,Poisson,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Geom,NB,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Geom,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Geom,Geom,60,1.0
expanded,d,4,3200,1.5,4.0,OracleDP,Geom,Binomial,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Geom,Bernoulli,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Binomial,Poisson,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Binomial,NB,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Binomial,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Binomial,Geom,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Binomial,Binomial,65,1.0
expanded,d,4,3200,1.5,4.0,OracleDP,Binomial,Bernoulli,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Bernoulli,Poisson,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Bernoulli,NB,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Bernoulli,ZIP,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Bernoulli,Geom,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Bernoulli,Binomial,0,0.0
expanded,d,4,3200,1.5,4.0,OracleDP,Bernoulli,Bernoulli,62,1.0
expanded,d,5,3200,1.5,5.0,LibraryDP,Poisson,Poisson,80,0.963855421686747
expanded,d,5,3200,1.5,5.0,LibraryDP,Poisson,NB,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,Poisson,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,Poisson,Geom,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,Poisson,Binomial,2,0.0240963855421686
expanded,d,5,3200,1.5,5.0,LibraryDP,Poisson,Bernoulli,1,0.0120481927710843
expanded,d,5,3200,1.5,5.0,LibraryDP,NB,Poisson,11,0.1325301204819277
expanded,d,5,3200,1.5,5.0,LibraryDP,NB,NB,70,0.8433734939759037
expanded,d,5,3200,1.5,5.0,LibraryDP,NB,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,NB,Geom,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,NB,Binomial,1,0.0120481927710843
expanded,d,5,3200,1.5,5.0,LibraryDP,NB,Bernoulli,1,0.0120481927710843
expanded,d,5,3200,1.5,5.0,LibraryDP,ZIP,Poisson,1,0.0114942528735632
expanded,d,5,3200,1.5,5.0,LibraryDP,ZIP,NB,2,0.0229885057471264
expanded,d,5,3200,1.5,5.0,LibraryDP,ZIP,ZIP,79,0.9080459770114944
expanded,d,5,3200,1.5,5.0,LibraryDP,ZIP,Geom,5,0.057471264367816
expanded,d,5,3200,1.5,5.0,LibraryDP,ZIP,Binomial,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,ZIP,Bernoulli,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,Geom,Poisson,2,0.0273972602739726
expanded,d,5,3200,1.5,5.0,LibraryDP,Geom,NB,18,0.2465753424657534
expanded,d,5,3200,1.5,5.0,LibraryDP,Geom,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,Geom,Geom,52,0.7123287671232876
expanded,d,5,3200,1.5,5.0,LibraryDP,Geom,Binomial,1,0.0136986301369863
expanded,d,5,3200,1.5,5.0,LibraryDP,Geom,Bernoulli,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,Binomial,Poisson,19,0.2317073170731707
expanded,d,5,3200,1.5,5.0,LibraryDP,Binomial,NB,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,Binomial,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,Binomial,Geom,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,Binomial,Binomial,61,0.7439024390243902
expanded,d,5,3200,1.5,5.0,LibraryDP,Binomial,Bernoulli,2,0.024390243902439
expanded,d,5,3200,1.5,5.0,LibraryDP,Bernoulli,Poisson,6,0.0652173913043478
expanded,d,5,3200,1.5,5.0,LibraryDP,Bernoulli,NB,9,0.0978260869565217
expanded,d,5,3200,1.5,5.0,LibraryDP,Bernoulli,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,Bernoulli,Geom,4,0.0434782608695652
expanded,d,5,3200,1.5,5.0,LibraryDP,Bernoulli,Binomial,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryDP,Bernoulli,Bernoulli,73,0.7934782608695652
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Poisson,Poisson,56,0.6746987951807228
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Poisson,NB,12,0.144578313253012
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Poisson,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Poisson,Geom,1,0.0120481927710843
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Poisson,Binomial,10,0.1204819277108433
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Poisson,Bernoulli,4,0.0481927710843373
expanded,d,5,3200,1.5,5.0,LibraryGreedy,NB,Poisson,9,0.108433734939759
expanded,d,5,3200,1.5,5.0,LibraryGreedy,NB,NB,64,0.7710843373493976
expanded,d,5,3200,1.5,5.0,LibraryGreedy,NB,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryGreedy,NB,Geom,2,0.0240963855421686
expanded,d,5,3200,1.5,5.0,LibraryGreedy,NB,Binomial,4,0.0481927710843373
expanded,d,5,3200,1.5,5.0,LibraryGreedy,NB,Bernoulli,4,0.0481927710843373
expanded,d,5,3200,1.5,5.0,LibraryGreedy,ZIP,Poisson,4,0.0459770114942528
expanded,d,5,3200,1.5,5.0,LibraryGreedy,ZIP,NB,11,0.1264367816091954
expanded,d,5,3200,1.5,5.0,LibraryGreedy,ZIP,ZIP,68,0.7816091954022989
expanded,d,5,3200,1.5,5.0,LibraryGreedy,ZIP,Geom,1,0.0114942528735632
expanded,d,5,3200,1.5,5.0,LibraryGreedy,ZIP,Binomial,2,0.0229885057471264
expanded,d,5,3200,1.5,5.0,LibraryGreedy,ZIP,Bernoulli,1,0.0114942528735632
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Geom,Poisson,1,0.0136986301369863
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Geom,NB,24,0.3287671232876712
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Geom,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Geom,Geom,46,0.6301369863013698
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Geom,Binomial,1,0.0136986301369863
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Geom,Bernoulli,1,0.0136986301369863
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Binomial,Poisson,16,0.1951219512195122
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Binomial,NB,9,0.1097560975609756
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Binomial,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Binomial,Geom,1,0.0121951219512195
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Binomial,Binomial,54,0.6585365853658537
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Binomial,Bernoulli,2,0.024390243902439
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Bernoulli,Poisson,7,0.0760869565217391
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Bernoulli,NB,15,0.1630434782608695
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Bernoulli,ZIP,3,0.0326086956521739
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Bernoulli,Geom,6,0.0652173913043478
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Bernoulli,Binomial,0,0.0
expanded,d,5,3200,1.5,5.0,LibraryGreedy,Bernoulli,Bernoulli,61,0.6630434782608695
expanded,d,5,3200,1.5,5.0,OracleDP,Poisson,Poisson,83,1.0
expanded,d,5,3200,1.5,5.0,OracleDP,Poisson,NB,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Poisson,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Poisson,Geom,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Poisson,Binomial,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Poisson,Bernoulli,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,NB,Poisson,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,NB,NB,83,1.0
expanded,d,5,3200,1.5,5.0,OracleDP,NB,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,NB,Geom,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,NB,Binomial,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,NB,Bernoulli,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,ZIP,Poisson,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,ZIP,NB,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,ZIP,ZIP,87,1.0
expanded,d,5,3200,1.5,5.0,OracleDP,ZIP,Geom,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,ZIP,Binomial,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,ZIP,Bernoulli,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Geom,Poisson,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Geom,NB,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Geom,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Geom,Geom,73,1.0
expanded,d,5,3200,1.5,5.0,OracleDP,Geom,Binomial,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Geom,Bernoulli,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Binomial,Poisson,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Binomial,NB,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Binomial,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Binomial,Geom,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Binomial,Binomial,82,1.0
expanded,d,5,3200,1.5,5.0,OracleDP,Binomial,Bernoulli,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Bernoulli,Poisson,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Bernoulli,NB,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Bernoulli,ZIP,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Bernoulli,Geom,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Bernoulli,Binomial,0,0.0
expanded,d,5,3200,1.5,5.0,OracleDP,Bernoulli,Bernoulli,92,1.0
expanded,d,6,3200,1.5,6.0,LibraryDP,Poisson,Poisson,80,0.9411764705882352
expanded,d,6,3200,1.5,6.0,LibraryDP,Poisson,NB,4,0.0470588235294117
expanded,d,6,3200,1.5,6.0,LibraryDP,Poisson,ZIP,0,0.0
expanded,d,6,3200,1.5,6.0,LibraryDP,Poisson,Geom,1,0.0117647058823529
expanded,d,6,3200,1.5,6.0,LibraryDP,Poisson,Binomial,0,0.0
expanded,d,6,3200,1.5,6.0,LibraryDP,Poisson,Bernoulli,0,0.0
expanded,d,6,3200,1.5,6.0,LibraryDP,NB,Poisson,14,0.1473684210526315
expanded,d,6,3200,1.5,6.0,LibraryDP,NB,NB,77,0.8105263157894737
expanded,d,6,3200,1.5,6.0,LibraryDP,NB,ZIP,1,0.0105263157894736
expanded,d,6,3200,1.5,6.0,LibraryDP,NB,Geom,0,0.0
expanded,d,6,3200,1.5,6.0,LibraryDP,NB,Binomial,1,0.0105263157894736
expanded,d,6,3200,1.5,6.0,LibraryDP,NB,Bernoulli,2,0.0210526315789473
expanded,d,6,3200,1.5,6.0,LibraryDP,ZIP,Poisson,1,0.0092592592592592
expanded,d,6,3200,1.5,6.0,LibraryDP,ZIP,NB,5,0.0462962962962962
expanded,d,6,3200,1.5,6.0,LibraryDP,ZIP,ZIP,86,0.7962962962962963
expanded,d,6,3200,1.5,6.0,LibraryDP,ZIP,Geom,14,0.1296296296296296
